gap,coverage,effective_coverage,covered_by,icr,ccr,loc,funcs,branches,mutations,io_calls,logs,spans,metrics,path
1.1547,0.4641,0.4641,,2.1547,1.0000,184,3,45,6,0,3,0,0,clients/pkg/logentry/stages/util.go
1.1515,0.1784,0.1784,,1.4015,0.2500,214,8,31,13,0,2,0,0,pkg/dataobj/metastore/toc_writer.go
1.1500,0.0000,0.0000,,1.1500,0.0000,30,1,3,1,0,0,0,0,operator/internal/controller/loki/internal/lokistack/rules_discovery.go
1.1500,0.0000,0.0000,,1.1500,0.0000,156,7,21,7,0,0,0,0,operator/internal/certrotation/rotation.go
1.1500,0.0000,0.0000,,1.1500,0.0000,83,3,9,3,0,0,0,0,pkg/querier/intervals.go
1.1473,0.4207,0.4207,,1.9807,0.8333,265,6,65,12,0,5,0,0,pkg/dataobj/metastore/iter.go
1.1429,0.0000,0.0000,,1.1429,0.0000,175,8,18,12,0,0,0,0,pkg/logql/tree_printer.go
1.1373,0.2628,0.2628,,1.5427,0.4054,1058,37,180,67,0,6,9,0,pkg/querier/querier.go
1.1340,0.1119,0.1119,,1.2769,0.1429,115,7,21,11,0,1,0,0,pkg/storage/chunk/cache/cache.go
1.1292,0.0000,0.0000,,1.1292,0.0000,64,3,6,5,0,0,0,0,pkg/querier/astmapper/embedded.go
1.1250,0.2909,0.2909,,1.5865,0.4615,302,13,63,27,0,6,0,0,pkg/engine/internal/planner/physical/rule_projection_pushdown.go
1.1229,0.0000,0.0000,,1.1229,0.0000,30,1,6,0,0,0,0,0,operator/internal/handlers/internal/rules/secrets.go
1.1215,0.0000,0.0000,,1.1215,0.0000,695,51,115,71,0,0,0,0,pkg/logql/log/labels.go
1.1210,0.0000,0.0000,,1.1210,0.0000,245,21,26,56,0,0,0,0,operator/internal/manifests/mutate.go
1.1194,0.0000,0.0000,,1.1194,0.0000,126,7,18,8,0,0,0,0,pkg/storage/bloom/v1/index_querier.go
1.1194,0.2081,0.2081,,1.4135,0.2941,431,17,42,43,3,5,0,0,pkg/logql/bench/generator.go
1.1191,0.0000,0.0000,,1.1191,0.0000,547,29,62,43,0,0,0,0,pkg/dataobj/internal/dataset/row_reader_downloader.go
1.1186,0.2843,0.2843,,1.5630,0.4444,579,18,87,35,0,8,0,0,pkg/engine/internal/workflow/workflow_planner.go
1.1161,0.0905,0.0905,,1.2272,0.1111,145,9,14,26,0,1,0,0,pkg/dataobj/sections/stats/builder.go
1.1160,0.3351,0.3351,,1.6785,0.5625,201,16,36,68,9,9,0,0,tools/bigtable-backup/bigtable-backup.py
1.1132,0.3099,0.3099,,1.6132,0.5000,455,12,65,23,0,6,0,0,pkg/storage/stores/shipper/indexshipper/boltdb/compactor/table_compactor.go
1.1118,0.0000,0.0000,,1.1118,0.0000,121,6,30,1,0,0,0,0,pkg/columnar/columnartest/array.go
1.1073,0.2472,0.2472,,1.4710,0.3636,540,22,71,56,0,8,0,0,pkg/dataobj/consumer/logsobj/builder.go
1.1073,0.1014,0.1014,,1.2323,0.1250,155,8,27,9,0,1,0,0,pkg/querier/astmapper/astmapper.go
1.1038,0.3118,0.3118,,1.6038,0.5000,413,14,78,25,0,7,0,0,pkg/querier/queryrange/detected_fields.go
1.1034,0.2871,0.2871,,1.5479,0.4444,531,18,86,34,0,4,0,4,pkg/logql/rangemapper.go
1.1013,0.0703,0.0703,,1.1846,0.0833,290,12,43,10,0,1,0,0,pkg/engine/internal/executor/topk_batch.go
1.1000,0.0000,0.0000,,1.1000,0.0000,88,5,5,15,0,0,0,0,operator/internal/manifests/shard_rules_configmap.go
1.1000,0.0000,0.0000,,1.1000,0.0000,37,0,1,3,0,0,0,0,pkg/ruler/rulestore/store.go
1.0969,0.0000,0.0000,,1.0969,0.0000,108,3,4,7,0,0,0,0,operator/internal/manifests/openshift/options.go
1.0969,0.0000,0.0000,,1.0969,0.0000,48,3,4,7,0,0,0,0,pkg/engine/internal/util/ewma/window.go
1.0967,0.0000,0.0000,,1.0967,0.0000,34,2,4,3,0,0,0,0,pkg/util/map.go
1.0864,0.1871,0.1871,,1.3364,0.2500,209,8,23,16,0,2,0,0,pkg/ruler/base/notifier.go
1.0858,0.0000,0.0000,,1.0858,0.0000,360,25,61,17,9,0,0,0,pkg/compactor/testutil.go
1.0858,0.3745,0.3745,,1.7358,0.6500,599,20,93,66,0,13,0,0,pkg/dataobj/internal/dataset/value_encoding_bitmap.go
1.0851,0.0929,0.0929,,1.1962,0.1111,179,9,32,8,0,1,0,0,pkg/engine/internal/executor/topk.go
1.0835,0.0000,0.0000,,1.0835,0.0000,60,2,3,4,0,0,0,0,clients/pkg/util/config.go
1.0791,0.0000,0.0000,,1.0791,0.0000,369,10,27,9,0,0,0,0,operator/internal/manifests/ruler.go
1.0786,0.0717,0.0717,,1.1619,0.0833,212,12,37,12,0,1,0,0,tools/doc-generator/writer.go
1.0781,0.2019,0.2019,,1.3508,0.2727,582,22,73,38,0,6,0,0,pkg/chunkenc/unordered.go
1.0728,0.0853,0.0853,,1.1728,0.1000,231,10,22,17,0,0,0,1,pkg/storage/chunk/cache/memcached.go
1.0727,0.0000,0.0000,,1.0727,0.0000,37,2,7,1,0,0,0,0,operator/internal/manifests/openshift/recordingrule.go
1.0727,0.0000,0.0000,,1.0727,0.0000,37,2,7,1,0,0,0,0,operator/internal/manifests/openshift/alertingrule.go
1.0716,0.2052,0.2052,,1.3482,0.2766,2164,94,359,131,0,26,0,0,pkg/storage/stores/shipper/indexshipper/tsdb/index/index.go
1.0651,0.3698,0.3698,,1.6901,0.6250,254,8,42,20,0,5,0,0,pkg/logql/bench/discover/pkg/tsdb/structural.go
1.0632,0.2021,0.2021,,1.3325,0.2692,553,26,84,44,0,7,0,0,pkg/storage/stores/shipper/bloomshipper/store.go
1.0629,0.4137,0.4137,,1.8129,0.7500,147,4,29,9,0,3,0,0,tools/doc-generator/main.go
1.0613,0.0000,0.0000,,1.0613,0.0000,246,15,25,25,0,0,0,0,pkg/logql/first_last_over_time.go
1.0613,0.0000,0.0000,,1.0613,0.0000,50,3,5,5,0,0,0,0,pkg/engine/internal/planner/logical/builder_convert.go
1.0594,0.2393,0.2393,,1.3928,0.3333,191,9,37,13,0,0,0,3,clients/pkg/logentry/stages/match.go
1.0561,0.0000,0.0000,,1.0561,0.0000,42,3,3,8,0,0,0,0,pkg/dataobj/index/config.go
1.0500,0.0000,0.0000,,1.0500,0.0000,39,0,0,7,0,0,0,0,pkg/chunkenc/pool.go
1.0487,0.0478,0.0478,,1.1014,0.0526,322,19,39,28,0,1,0,0,pkg/logql/sketch/topk.go
1.0466,0.1164,0.1164,,1.1845,0.1379,457,29,61,54,0,0,0,4,pkg/storage/bloom/v1/index.go
1.0414,0.5658,0.5658,,2.3986,1.3571,714,14,137,79,3,19,0,0,cmd/logcli/main.go
1.0377,0.0000,0.0000,,1.0377,0.0000,209,13,20,22,0,0,0,0,pkg/logql/bench/cmd/bench/views/list.go
1.0353,0.3669,0.3669,,1.6353,0.6000,369,10,57,19,0,6,0,0,pkg/logql/syntax/lex.go
1.0351,0.0881,0.0881,,1.1351,0.1000,355,20,39,35,0,2,0,0,pkg/storage/bloom/v1/filter/scalable.go
1.0349,0.4914,0.4914,,2.0349,1.0000,77,1,12,2,0,1,0,0,operator/internal/handlers/internal/gateway/gateway.go
1.0340,0.0000,0.0000,,1.0340,0.0000,30,1,5,0,0,0,0,0,operator/internal/handlers/internal/openshift/proxy.go
1.0340,0.0000,0.0000,,1.0340,0.0000,34,1,5,0,0,0,0,0,operator/internal/handlers/internal/tlsprofile/tlsprofile.go
1.0338,0.2438,0.2438,,1.3671,0.3333,237,9,35,13,0,3,0,0,pkg/loghttp/entry.go
1.0331,0.4491,0.4491,,1.8752,0.8421,598,19,97,76,1,16,0,0,pkg/logql/bench/cmd/bench/views/run.go
1.0302,0.0000,0.0000,,1.0302,0.0000,101,4,9,4,0,0,0,0,operator/internal/sizes/predict.go
1.0275,0.0000,0.0000,,1.0275,0.0000,343,19,33,27,0,0,0,0,pkg/storage/stores/composite_store.go
1.0275,0.0887,0.0887,,1.1275,0.1000,143,10,13,26,0,1,0,0,pkg/dataobj/sections/postings/builder.go
1.0244,0.0000,0.0000,,1.0244,0.0000,72,6,12,7,0,0,0,0,pkg/storage/chunk/cache/tiered.go
1.0238,0.1400,0.1400,,1.1904,0.1667,144,6,18,7,0,0,1,0,pkg/xcap/region.go
1.0218,0.0000,0.0000,,1.0218,0.0000,176,11,31,7,0,0,0,0,pkg/util/loser/tree.go
1.0187,0.1054,0.1054,,1.1387,0.1200,447,25,40,55,0,3,0,0,pkg/dataobj/index/indexobj/builder.go
1.0155,0.2826,0.2826,,1.4155,0.4000,95,5,16,11,0,2,0,0,pkg/dataobj/sections/internal/columnar/reader_adapter.go
1.0076,0.3142,0.3142,,1.4691,0.4615,334,13,55,23,0,6,0,0,pkg/dataobj/internal/dataset/page_reader.go
1.0055,0.1991,0.1991,,1.2555,0.2500,150,8,18,17,0,2,0,0,pkg/querier/queryrange/queryrangebase/test_utils.go
1.0047,0.0000,0.0000,,1.0047,0.0000,143,6,18,3,0,0,0,0,pkg/engine/internal/worker/job_manager.go
1.0009,0.0000,0.0000,,1.0009,0.0000,113,6,14,5,0,0,0,0,pkg/storage/bloom/v1/bloom_builder.go
0.9991,0.0000,0.0000,,0.9991,0.0000,101,7,16,6,0,0,0,0,pkg/util/querylimits/grpc.go
0.9948,0.3345,0.3345,,1.4948,0.5000,66,2,4,9,0,1,0,0,pkg/util/fakeauth/fake_auth.go
0.9939,0.0000,0.0000,,0.9939,0.0000,86,3,5,4,0,0,0,0,pkg/storage/stores/shipper/indexshipper/tsdb/sharding/power.go
0.9932,0.0000,0.0000,,0.9932,0.0000,60,4,7,5,0,0,0,0,clients/pkg/logentry/stages/structuredmetadata.go
0.9928,0.0000,0.0000,,0.9928,0.0000,129,9,16,11,0,0,0,0,pkg/storage/stores/shipper/bloomshipper/config/config.go
0.9927,0.1525,0.1525,,1.1713,0.1786,531,28,62,47,0,1,0,4,pkg/limits/store.go
0.9917,0.0000,0.0000,,0.9917,0.0000,343,28,35,51,0,0,0,0,pkg/logql/syntax/prettier.go
0.9883,0.4473,0.4473,,1.7883,0.8000,178,5,33,12,0,4,0,0,operator/internal/handlers/internal/rules/rules.go
0.9851,0.0000,0.0000,,0.9851,0.0000,153,12,22,11,2,0,0,0,pkg/ruler/rulestore/local/local.go
0.9851,0.0350,0.0350,,1.0208,0.0357,509,28,39,50,0,1,0,0,pkg/storage/stores/series/index/schema.go
0.9840,0.0000,0.0000,,0.9840,0.0000,21,1,2,1,0,0,0,0,operator/internal/status/storage.go
0.9840,0.0000,0.0000,,0.9840,0.0000,180,13,26,13,0,0,0,0,pkg/logql/log/parser_hints.go
0.9840,0.0000,0.0000,,0.9840,0.0000,23,1,2,1,0,0,0,0,pkg/engine/internal/planner/physical/rule_remove_noop_filter.go
0.9838,0.0000,0.0000,,0.9838,0.0000,37,2,9,0,0,0,0,0,operator/internal/handlers/internal/openshift/alertmanager.go
0.9740,0.1097,0.1097,,1.0940,0.1200,474,25,60,26,2,3,0,0,pkg/querier/ingester_querier.go
0.9737,0.6064,0.6064,,2.4737,1.5000,197,4,49,24,0,6,0,0,pkg/engine/internal/executor/project.go
0.9736,0.2474,0.2474,,1.2936,0.3200,480,25,73,43,0,8,0,0,pkg/logql/log/fmt.go
0.9675,0.0000,0.0000,,0.9675,0.0000,46,4,11,2,0,0,0,0,pkg/logql/log/keep_labels.go
0.9668,0.0000,0.0000,,0.9668,0.0000,113,6,22,1,0,0,0,0,operator/internal/handlers/internal/certificates/options.go
0.9640,0.2801,0.2801,,1.3390,0.3750,198,8,27,13,0,3,0,0,clients/pkg/logentry/stages/pack.go
0.9628,0.0000,0.0000,,0.9628,0.0000,297,7,18,4,0,0,0,0,operator/internal/manifests/ingester.go
0.9606,0.1533,0.1533,,1.1345,0.1739,443,23,72,20,0,2,2,0,pkg/storage/stores/shipper/indexshipper/tsdb/single_file_index.go
0.9605,0.0000,0.0000,,0.9605,0.0000,122,11,22,10,0,0,0,0,pkg/ruler/storage/wal/util.go
0.9575,0.3430,0.3430,,1.4575,0.5000,86,2,23,0,0,1,0,0,pkg/querier/astmapper/parallel.go
0.9567,0.2584,0.2584,,1.2900,0.3333,102,6,12,16,0,2,0,0,pkg/dataobj/prefetch_range_reader.go
0.9547,0.0000,0.0000,,0.9547,0.0000,70,3,3,6,0,0,0,0,pkg/querier/worker/processor_manager.go
0.9527,0.0000,0.0000,,0.9527,0.0000,47,3,7,2,0,0,0,0,pkg/util/deletion/deletion.go
0.9527,0.0000,0.0000,,0.9527,0.0000,55,3,7,2,0,0,0,0,pkg/storage/detected/labels.go
0.9514,0.0000,0.0000,,0.9514,0.0000,84,5,21,0,0,0,0,0,pkg/columnar/columnartest/scalar.go
0.9492,0.1842,0.1842,,1.1635,0.2143,290,14,37,18,0,3,0,0,pkg/queue/tenant_queues.go
0.9479,0.0000,0.0000,,0.9479,0.0000,213,11,20,11,0,0,0,0,pkg/ruler/storage/wal/series.go
0.9442,0.0000,0.0000,,0.9442,0.0000,91,5,9,5,0,0,0,0,pkg/loghttp/labels.go
0.9440,0.2610,0.2610,,1.2773,0.3333,108,6,19,6,2,2,0,0,pkg/util/cfg/files.go
0.9425,0.1750,0.1750,,1.1425,0.2000,96,5,19,3,0,1,0,0,pkg/dataobj/internal/dataset/column_stats.go
0.9390,0.1831,0.1831,,1.1495,0.2105,1444,76,216,83,0,16,0,0,pkg/logql/evaluator.go
0.9387,0.2103,0.2103,,1.1887,0.2500,99,4,8,8,0,1,0,0,tools/stream-generator/generator/config.go
0.9356,0.5166,0.5166,,1.9356,1.0000,40,1,6,4,0,1,0,0,operator/internal/validation/openshift/recordingrule.go
0.9354,0.0000,0.0000,,0.9354,0.0000,215,19,29,23,0,0,0,0,pkg/storage/stores/shipper/indexshipper/tsdb/index/chunk.go
0.9338,0.0000,0.0000,,0.9338,0.0000,53,4,7,4,0,0,0,0,pkg/columnar/set.go
0.9290,0.0000,0.0000,,0.9290,0.0000,284,18,17,35,0,0,0,0,pkg/dataobj/sections/internal/columnar/encoder.go
0.9288,0.0000,0.0000,,0.9288,0.0000,74,1,4,0,0,0,0,0,operator/internal/certrotation/options.go
0.9288,0.0000,0.0000,,0.9288,0.0000,26,1,4,0,0,0,0,0,operator/internal/handlers/dashboards_delete.go
0.9288,0.0000,0.0000,,0.9288,0.0000,29,1,4,0,0,0,0,0,pkg/server/internal_server.go
0.9288,0.0000,0.0000,,0.9288,0.0000,23,1,4,0,0,0,0,0,pkg/distributor/shardstreams/config.go
0.9288,0.0000,0.0000,,0.9288,0.0000,20,1,4,0,0,0,0,0,pkg/engine/internal/util/array_list.go
0.9288,0.0000,0.0000,,0.9288,0.0000,20,1,4,0,0,0,0,0,pkg/engine/internal/planner/physical/sort_order.go
0.9288,0.0000,0.0000,,0.9288,0.0000,20,1,4,0,0,0,0,0,pkg/engine/internal/planner/logical/walk.go
0.9279,0.4181,0.4181,,1.5945,0.6667,88,3,5,20,0,0,1,1,pkg/pattern/clientpool/client.go
0.9274,0.3746,0.3746,,1.4830,0.5556,210,9,32,21,0,5,0,0,pkg/columnar/concat.go
0.9239,0.1644,0.1644,,1.1058,0.1818,157,11,22,17,0,2,0,0,pkg/compactor/deletion/delete_request_batch.go
0.9221,0.3516,0.3516,,1.4221,0.5000,763,34,115,71,0,6,0,11,pkg/storage/batch.go
0.9169,0.0340,0.0340,,0.9491,0.0323,756,62,106,68,0,2,0,0,pkg/logql/range_vector.go
0.9143,0.6364,0.6364,,2.5143,1.6000,582,10,64,87,8,16,0,0,pkg/goldfish/storage_mysql.go
0.9113,0.2792,0.2792,,1.2643,0.3529,345,17,32,45,0,6,0,0,pkg/dataobj/sections/logs/builder.go
0.9076,0.2887,0.2887,,1.2760,0.3684,750,38,119,56,0,14,0,0,pkg/logql/downstream.go
0.9067,0.2688,0.2688,,1.2400,0.3333,87,3,17,1,0,1,0,0,pkg/engine/internal/workflow/workflow_print.go
0.9060,0.2980,0.2980,,1.2906,0.3846,271,13,22,41,0,5,0,0,pkg/dataobj/encoder.go
0.9058,0.1283,0.1283,,1.0391,0.1333,222,15,36,14,0,2,0,0,pkg/storage/bucket/s3/config.go
0.9038,0.3711,0.3711,,1.4371,0.5333,326,15,44,39,0,3,0,5,pkg/storage/stores/series/index/caching_index_client.go
0.9028,0.5038,0.5038,,1.8194,0.9167,357,12,70,37,0,11,0,0,pkg/engine/internal/executor/dataobjscan.go
0.9027,0.0000,0.0000,,0.9027,0.0000,266,24,29,34,0,0,0,0,pkg/logql/syntax/clone.go
0.9020,0.1815,0.1815,,1.1020,0.2000,312,20,34,37,0,4,0,0,pkg/querier/queryrange/views.go
0.9019,0.4873,0.4873,,1.7590,0.8571,315,14,63,51,0,12,0,0,operator/internal/validation/lokistack.go
0.9014,0.0000,0.0000,,0.9014,0.0000,182,15,24,15,0,0,0,0,pkg/engine/internal/semconv/identifier.go
0.9014,0.0000,0.0000,,0.9014,0.0000,138,12,38,2,0,0,0,0,pkg/dataobj/sections/streams/predicate.go
0.9000,0.2174,0.2174,,1.1500,0.2500,79,4,12,4,0,1,0,0,pkg/indexgateway/config.go
0.8996,0.0000,0.0000,,0.8996,0.0000,178,13,26,9,0,0,0,0,pkg/storage/stores/shipper/indexshipper/tsdb/head_read.go
0.8973,0.3083,0.3083,,1.2973,0.4000,132,5,23,3,1,2,0,0,pkg/storage/bloom/v1/archive.go
0.8951,0.0000,0.0000,,0.8951,0.0000,53,3,8,1,0,0,0,0,operator/internal/controller/loki/internal/lokistack/ruler_config_discovery.go
0.8921,0.0000,0.0000,,0.8921,0.0000,79,5,15,1,0,0,0,0,pkg/engine/internal/util/tree/mermaid.go
0.8897,0.0000,0.0000,,0.8897,0.0000,140,12,37,2,0,0,0,0,pkg/dataobj/sections/logs/predicate.go
0.8892,0.0000,0.0000,,0.8892,0.0000,773,66,102,66,0,0,0,0,pkg/storage/stores/shipper/indexshipper/tsdb/index/postings.go
0.8876,0.5748,0.5748,,2.0876,1.2000,199,5,35,24,0,6,0,0,pkg/logql/syntax/extractor.go
0.8858,0.4099,0.4099,,1.5012,0.6154,224,13,37,34,3,8,0,0,clients/cmd/logstash/lib/logstash/outputs/loki.rb
0.8853,0.3812,0.3812,,1.4308,0.5455,284,11,53,14,0,6,0,0,pkg/dataobj/sections/streams/row_reader.go
0.8849,0.6290,0.6290,,2.3849,1.5000,175,2,24,10,0,3,0,0,pkg/compactor/deletion/job_runner.go
0.8816,0.2075,0.2075,,1.1124,0.2308,264,13,32,14,1,3,0,0,pkg/ingester/tailer.go
0.8798,0.0000,0.0000,,0.8798,0.0000,114,8,11,9,0,0,0,0,pkg/util/active_user.go
0.8797,0.0000,0.0000,,0.8797,0.0000,86,4,6,2,2,0,0,0,pkg/util/atomicfs/fsync.go
0.8797,0.5320,0.5320,,1.8797,1.0000,431,12,53,60,0,5,5,2,pkg/bloomgateway/bloomgateway.go
0.8791,0.1398,0.1398,,1.0219,0.1429,169,7,11,11,0,1,0,0,clients/pkg/logentry/stages/extensions.go
0.8785,0.2751,0.2751,,1.2118,0.3333,190,9,38,6,0,2,0,1,pkg/compactor/deletion/delete_request.go
0.8784,0.2454,0.2454,,1.1641,0.2857,279,14,28,26,0,4,0,0,pkg/querier/astmapper/shard_summer.go
0.8754,0.0000,0.0000,,0.8754,0.0000,70,4,11,1,0,0,0,0,pkg/dataobj/internal/dataset/value_adapter.go
0.8743,0.0000,0.0000,,0.8743,0.0000,141,8,13,7,0,0,0,0,pkg/storage/stores/shipper/indexshipper/util/queries.go
0.8726,0.0517,0.0517,,0.9202,0.0476,247,21,57,8,0,1,0,0,pkg/logql/log/ip.go
0.8708,0.4788,0.4788,,1.6708,0.8000,310,10,52,24,0,8,0,0,pkg/compactor/deletion/deletion_manifest_builder.go
0.8686,0.3858,0.3858,,1.4140,0.5455,301,11,42,19,0,6,0,0,pkg/dataobj/internal/dataset/row_reader_basic.go
0.8683,0.4229,0.4229,,1.5046,0.6364,253,11,57,16,0,7,0,0,clients/cmd/fluent-bit/loki.go
0.8680,0.0000,0.0000,,0.8680,0.0000,71,2,7,0,0,0,0,0,operator/internal/manifests/memberlist.go
0.8680,0.0000,0.0000,,0.8680,0.0000,67,4,14,0,0,0,0,0,operator/internal/handlers/internal/gateway/cleanup.go
0.8680,0.0000,0.0000,,0.8680,0.0000,112,2,7,0,0,0,0,0,pkg/engine/internal/planner/logical/logical.go
0.8680,0.0000,0.0000,,0.8680,0.0000,54,2,7,0,0,0,0,0,pkg/engine/internal/scheduler/wire/arrow/arrow.go
0.8674,0.2649,0.2649,,1.1799,0.3125,259,16,44,19,1,5,0,0,tools/deprecated-config-checker/checker/checker.go
0.8672,0.4638,0.4638,,1.6172,0.7500,506,20,93,48,0,13,2,0,pkg/dataobj/sections/pointers/reader.go
0.8666,0.0000,0.0000,,0.8666,0.0000,73,2,1,5,0,0,0,0,pkg/logql/bench/cmd/bench/views/types.go
0.8663,0.0000,0.0000,,0.8663,0.0000,95,9,12,10,0,0,0,0,pkg/queue/mapping.go
0.8660,0.0000,0.0000,,0.8660,0.0000,603,3,1,9,0,0,0,0,operator/internal/manifests/internal/sizes.go
0.8639,0.0000,0.0000,,0.8639,0.0000,658,62,88,63,0,0,0,0,pkg/iter/sample_iterator.go
0.8628,0.2247,0.2247,,1.1128,0.2500,66,4,11,4,0,1,0,0,cmd/chunks-inspect/time.go
0.8627,0.0000,0.0000,,0.8627,0.0000,95,8,8,12,0,0,0,0,pkg/storage/stores/shipper/indexshipper/boltdb/compactor/series.go
0.8615,0.3514,0.3514,,1.3281,0.4667,328,15,53,22,0,7,0,0,pkg/dataobj/sections/logs/row_reader.go
0.8606,0.5573,0.5573,,1.9440,1.0833,1280,24,144,98,0,26,0,0,pkg/querier/queryrange/roundtrip.go
0.8601,0.1144,0.1144,,0.9713,0.1111,286,18,39,15,0,2,0,0,pkg/validation/ingestion_policies.go
0.8575,0.1428,0.1428,,1.0004,0.1429,207,7,22,3,0,1,0,0,pkg/querytee/goldfish/stats_extractor.go
0.8572,0.0000,0.0000,,0.8572,0.0000,104,7,8,9,0,0,0,0,pkg/ingester/stream_rate_calculator.go
0.8567,0.2801,0.2801,,1.1900,0.3333,61,3,7,5,0,1,0,0,pkg/logql/bench/discover/pkg/tsdb/storage.go
0.8531,0.2031,0.2031,,1.0705,0.2174,429,23,49,29,0,5,0,0,pkg/logql/accumulator.go
0.8527,0.0000,0.0000,,0.8527,0.0000,847,48,45,74,0,0,0,0,pkg/logql/bench/faker.go
0.8495,0.0000,0.0000,,0.8495,0.0000,58,3,2,6,0,0,0,0,operator/internal/manifests/openshift/dashboards.go
0.8482,0.0000,0.0000,,0.8482,0.0000,138,10,16,8,0,0,0,0,pkg/queue/treequeue.go
0.8462,0.0000,0.0000,,0.8462,0.0000,102,6,20,0,0,0,0,0,pkg/columnar/columnartest/equality.go
0.8462,0.0000,0.0000,,0.8462,0.0000,59,3,10,0,0,0,0,0,pkg/engine/internal/util/dag/walk.go
0.8454,0.1012,0.1012,,0.9407,0.0952,314,21,31,27,0,2,0,0,pkg/storage/bloom/v1/filter/partitioned.go
0.8450,0.0357,0.0357,,0.8763,0.0312,761,64,132,37,0,2,0,0,pkg/logql/log/filter.go
0.8400,0.0000,0.0000,,0.8400,0.0000,233,6,14,2,0,0,0,0,operator/internal/manifests/compactor.go
0.8394,0.1296,0.1296,,0.9644,0.1250,136,8,27,2,0,1,0,0,pkg/ruler/base/storage.go
0.8390,0.0000,0.0000,,0.8390,0.0000,53,3,4,3,0,0,0,0,operator/internal/manifests/storage/schema.go
0.8390,0.0000,0.0000,,0.8390,0.0000,48,3,4,3,0,0,0,0,pkg/logcli/output/default.go
0.8387,0.0000,0.0000,,0.8387,0.0000,51,2,4,1,0,0,0,0,operator/internal/controller/loki/rulerconfig_controller.go
0.8387,0.0000,0.0000,,0.8387,0.0000,45,2,4,1,0,0,0,0,pkg/util/cfg/cfg.go
0.8381,0.0000,0.0000,,0.8381,0.0000,310,18,22,20,0,0,0,0,pkg/bloombuild/builder/batch.go
0.8262,0.1850,0.1850,,1.0137,0.1875,263,16,49,8,0,3,0,0,pkg/logql/syntax/parser.go
0.8239,0.1478,0.1478,,0.9667,0.1429,132,7,23,2,0,1,0,0,pkg/storage/bloom/v1/versioned_builder.go
0.8227,0.5486,0.5486,,1.8227,1.0000,63,1,8,2,0,1,0,0,pkg/engine/internal/scheduler/task.go
0.8216,0.4972,0.4972,,1.6341,0.8125,437,16,86,33,0,11,2,0,pkg/dataobj/sections/streams/reader.go
0.8212,0.5135,0.5135,,1.6879,0.8667,433,15,86,33,0,11,2,0,pkg/dataobj/sections/logs/reader.go
0.8172,0.1488,0.1488,,0.9601,0.1429,95,7,10,10,0,1,0,0,pkg/util/httpreq/headers.go
0.8167,0.2899,0.2899,,1.1500,0.3333,61,3,9,3,0,1,0,0,cmd/loki/health.go
0.8136,0.2906,0.2906,,1.1469,0.3333,46,3,11,2,0,1,0,0,pkg/loki/config_compat.go
0.8113,0.0000,0.0000,,0.8113,0.0000,72,4,6,3,0,0,0,0,pkg/engine/internal/worker/stream_source.go
0.8113,0.4804,0.4804,,1.5613,0.7500,110,4,16,10,0,3,0,0,pkg/dataobj/index/column_values.go
0.8076,0.1209,0.1209,,0.9188,0.1111,140,9,14,10,0,1,0,0,pkg/logqlanalyzer/analyzer.go
0.8014,0.0000,0.0000,,0.8014,0.0000,237,25,23,33,0,0,0,0,pkg/logproto/extensions.go
0.8010,0.1218,0.1218,,0.9121,0.1111,128,9,11,13,0,1,0,0,clients/pkg/util/batch.go
0.8000,0.0000,0.0000,,0.8000,0.0000,32,1,3,0,0,0,0,0,operator/internal/controller/loki/internal/lokistack/certrotation_discovery.go
0.8000,0.0000,0.0000,,0.8000,0.0000,35,1,3,0,0,0,0,0,operator/internal/manifests/securitycontext.go
0.8000,0.0000,0.0000,,0.8000,0.0000,117,1,3,0,0,0,0,0,pkg/goldfish/types.go
0.8000,0.0000,0.0000,,0.8000,0.0000,67,4,12,0,0,0,0,0,pkg/logql/bench/testcase.go
0.8000,0.0000,0.0000,,0.8000,0.0000,22,1,3,0,0,0,0,0,pkg/limits/reason.go
0.8000,0.0000,0.0000,,0.8000,0.0000,37,1,3,0,0,0,0,0,pkg/compute/internal/computetest/token.go
0.8000,0.0000,0.0000,,0.8000,0.0000,163,3,9,0,0,0,0,0,pkg/engine/internal/workflow/runner.go
0.7995,0.0000,0.0000,,0.7995,0.0000,60,8,7,11,0,0,0,0,pkg/engine/internal/planner/logical/node_project.go
0.7965,0.1083,0.1083,,0.8933,0.0968,453,31,52,28,0,3,0,0,pkg/compactor/deletion/delete_requests_store_boltdb.go
0.7952,0.4561,0.4561,,1.4618,0.6667,148,3,15,4,0,2,0,0,pkg/querier/tail/querier.go
0.7898,0.0000,0.0000,,0.7898,0.0000,83,7,8,7,0,0,0,0,pkg/pattern/iter/merge.go
0.7892,0.4142,0.4142,,1.3474,0.5581,1074,43,157,64,0,11,5,8,pkg/ingester/instance.go
0.7877,0.0000,0.0000,,0.7877,0.0000,261,7,15,2,0,0,0,0,operator/internal/manifests/indexgateway.go
0.7877,0.0000,0.0000,,0.7877,0.0000,242,7,15,2,0,0,0,0,operator/internal/manifests/querier.go
0.7867,0.0000,0.0000,,0.7867,0.0000,58,6,9,4,0,0,0,0,pkg/util/string.go
0.7866,0.1537,0.1537,,0.9295,0.1429,91,7,10,9,0,1,0,0,pkg/storage/stores/index/seriesvolume/volume.go
0.7855,0.4763,0.4763,,1.4998,0.7143,189,7,29,14,0,5,0,0,clients/pkg/logentry/stages/timestamp.go
