gap,coverage,effective_coverage,covered_by,icr,ccr,loc,funcs,branches,mutations,io_calls,logs,spans,metrics,path
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/logsdrilldown/pkg/apis/logsdrilldown/v1alpha1/logsdrilldowndefaults_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/logsdrilldown/pkg/apis/logsdrilldown/v1alpha1/logsdrilldown_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,34,1,0,1,0,0,0,0,apps/provisioning/pkg/generated/clientset/versioned/typed/provisioning/v0alpha1/fake/fake_historicjob.go
0.3500,0.0000,0.0000,,0.3500,0.0000,32,1,0,1,0,0,0,0,apps/provisioning/pkg/generated/clientset/versioned/typed/provisioning/v0alpha1/fake/fake_repository.go
0.3500,0.0000,0.0000,,0.3500,0.0000,32,1,0,1,0,0,0,0,apps/provisioning/pkg/generated/clientset/versioned/typed/provisioning/v0alpha1/fake/fake_connection.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/dashvalidator/pkg/generated/dashboardcompatibilityscore/v1alpha1/dashboardcompatibilityscore_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/dashvalidator/pkg/apis/dashvalidator/v1alpha1/dashboardcompatibilityscore_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v1/dashboard_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v2beta1/dashboard_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v2/dashboard_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v2alpha1/dashboard_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v0alpha1/snapshot_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v0alpha1/dashboard_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/iam/pkg/apis/iam/v0alpha1/globalrolebinding_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/iam/pkg/apis/iam/v0alpha1/rolebinding_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/iam/pkg/apis/iam/v0alpha1/resourcepermission_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/iam/pkg/apis/iam/v0alpha1/team_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/iam/pkg/apis/iam/v0alpha1/globalrole_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/iam/pkg/apis/iam/v0alpha1/teamlbacrule_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/iam/pkg/apis/iam/v0alpha1/serviceaccount_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/iam/pkg/apis/iam/v0alpha1/role_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/live/pkg/apis/live/v1alpha1/channel_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/shorturl/pkg/apis/shorturl/v1beta1/shorturl_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/secret/pkg/apis/secret/v1beta1/securevalue_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/secret/pkg/apis/secret/v1beta1/keeper_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/collections/pkg/apis/collections/v1alpha1/stars_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,apps/correlations/pkg/apis/correlation/v0alpha1/correlation_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,34,1,0,1,0,0,0,0,pkg/generated/clientset/versioned/typed/service/v0alpha1/fake/fake_externalname.go
0.3500,0.0000,0.0000,,0.3500,0.0000,34,1,0,1,0,0,0,0,pkg/aggregator/generated/clientset/versioned/typed/aggregation/v0alpha1/fake/fake_dataplaneservice.go
0.3500,0.0000,0.0000,,0.3500,0.0000,85,1,0,1,0,0,0,0,pkg/expr/query.go
0.3500,0.0000,0.0000,,0.3500,0.0000,48,1,0,1,0,0,0,0,pkg/codegen/tmpl.go
0.3500,0.0000,0.0000,,0.3500,0.0000,34,0,0,1,0,0,0,0,pkg/registry/apis/secret/contracts/data_key.go
0.3500,0.0000,0.0000,,0.3500,0.0000,32,1,0,1,0,0,0,0,pkg/setting/setting_grafana_javascript_agent.go
0.3500,0.0000,0.0000,,0.3500,0.0000,20,1,0,1,0,0,0,0,pkg/setting/setting_remote_cache.go
0.3500,0.0000,0.0000,,0.3500,0.0000,90,0,0,1,0,0,0,0,pkg/services/temp_user/model.go
0.3500,0.0000,0.0000,,0.3500,0.0000,71,0,0,1,0,0,0,0,pkg/services/publicdashboards/publicdashboard.go
0.3500,0.0000,0.0000,,0.3500,0.0000,60,0,0,1,0,0,0,0,pkg/services/ssosettings/ssosettings.go
0.3500,0.0000,0.0000,,0.3500,0.0000,82,1,0,1,0,0,0,0,pkg/services/sqlstore/migrations/dashboard_public_mig.go
0.3500,0.0000,0.0000,,0.3500,0.0000,25,3,0,3,0,0,0,0,pkg/services/sqlstore/migrations/accesscontrol/scope_migrator.go
0.3500,0.0000,0.0000,,0.3500,0.0000,31,0,0,1,0,0,0,0,pkg/services/signingkeys/signingkeys.go
0.3500,0.0000,0.0000,,0.3500,0.0000,28,2,0,2,0,0,0,0,pkg/services/apiserver/builder/runner/testdata/app/pkg/apis/example/v1/example_schema_gen.go
0.3500,0.0000,0.0000,,0.3500,0.0000,99,0,0,1,0,0,0,0,pkg/services/pluginsintegration/pluginsettings/models.go
0.3500,0.0000,0.0000,,0.3500,0.0000,29,4,0,4,0,0,0,0,pkg/services/loginattempt/loginattempttest/mock.go
0.3500,0.0000,0.0000,,0.3500,0.0000,41,1,0,1,0,0,0,0,pkg/services/ngalert/models/alertmanager.go
0.3500,0.0000,0.0000,,0.3500,0.0000,90,0,0,1,0,0,0,0,pkg/services/ngalert/api/tooling/definitions/admin.go
0.3480,0.0000,0.0000,,0.3480,0.0000,79,9,6,1,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v1/zz_generated.deepcopy.go
0.3480,0.0000,0.0000,,0.3480,0.0000,79,9,6,1,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v2beta1/zz_generated.deepcopy.go
0.3480,0.0000,0.0000,,0.3480,0.0000,79,9,6,1,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v2/zz_generated.deepcopy.go
0.3480,0.0000,0.0000,,0.3480,0.0000,79,9,6,1,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v2alpha1/zz_generated.deepcopy.go
0.3460,0.2923,0.2923,,0.4888,0.1429,149,14,5,12,0,2,0,0,pkg/web/macaron.go
0.3446,0.0000,0.0000,,0.3446,0.0000,60,8,3,3,0,0,0,0,pkg/services/licensing/oss.go
0.3435,0.6359,0.6359,,0.9435,0.6000,120,5,12,3,0,3,0,0,pkg/util/xorm/xorm.go
0.3425,0.4548,0.4548,,0.6282,0.2857,128,7,7,4,0,2,0,0,pkg/services/secrets/migrator/migrator.go
0.3413,0.2951,0.2951,,0.4841,0.1429,75,7,6,2,0,1,0,0,pkg/services/authn/clients/render.go
0.3410,0.0000,0.0000,,0.3410,0.0000,176,18,13,1,0,0,0,0,pkg/plugins/backendplugin/grpcplugin/client_proto.go
0.3406,0.0000,0.0000,,0.3406,0.0000,699,46,37,0,0,0,0,0,apps/provisioning/pkg/apis/provisioning/v0alpha1/types.go
0.3402,0.0000,0.0000,,0.3402,0.0000,271,16,5,7,0,0,0,0,pkg/storage/unified/migrations/testcases/folders_dashboards.go
0.3396,0.8154,0.8154,,1.8396,1.5000,164,2,11,7,0,0,2,1,pkg/services/accesscontrol/ossaccesscontrol/dashboard.go
0.3392,0.0000,0.0000,,0.3392,0.0000,77,5,4,0,0,0,0,0,apps/provisioning/pkg/generated/informers/externalversions/provisioning/v0alpha1/job.go
0.3392,0.0000,0.0000,,0.3392,0.0000,77,5,4,0,0,0,0,0,apps/provisioning/pkg/generated/informers/externalversions/provisioning/v0alpha1/connection.go
0.3392,0.0000,0.0000,,0.3392,0.0000,77,5,4,0,0,0,0,0,apps/provisioning/pkg/generated/informers/externalversions/provisioning/v0alpha1/repository.go
0.3392,0.0000,0.0000,,0.3392,0.0000,77,5,4,0,0,0,0,0,apps/provisioning/pkg/generated/informers/externalversions/provisioning/v0alpha1/historicjob.go
0.3392,0.0000,0.0000,,0.3392,0.0000,973,20,16,0,0,0,0,0,apps/scope/pkg/apis/scope/v0alpha1/zz_generated.openapi.go
0.3392,0.0000,0.0000,,0.3392,0.0000,77,5,4,0,0,0,0,0,pkg/generated/informers/externalversions/service/v0alpha1/externalname.go
0.3392,0.0000,0.0000,,0.3392,0.0000,76,5,4,0,0,0,0,0,pkg/aggregator/generated/informers/externalversions/aggregation/v0alpha1/dataplaneservice.go
0.3390,0.7887,0.7887,,1.6046,1.2656,1911,64,325,127,2,59,16,6,pkg/storage/unified/search/bleve.go
0.3387,0.5961,0.5961,,0.8387,0.5000,57,2,4,1,0,1,0,0,apps/provisioning/pkg/connection/tester.go
0.3387,0.2279,0.2279,,0.4387,0.1000,93,10,5,5,0,1,0,0,pkg/registry/apis/iam/serviceaccount/rest_token.go
0.3383,0.6634,0.6634,,1.0050,0.6667,322,18,38,18,0,3,0,9,pkg/util/scheduler/queue.go
0.3342,0.4609,0.4609,,0.6199,0.2857,71,7,8,3,0,2,0,0,pkg/registry/apis/folders/sub_children.go
0.3338,0.7140,0.7140,,1.1671,0.8333,281,6,23,4,0,5,0,0,pkg/services/sqlstore/migrations/annotation_mig.go
0.3335,0.0000,0.0000,,0.3335,0.0000,39,4,1,2,0,0,0,0,pkg/services/dashboardversion/dashvertest/fake.go
0.3331,0.8057,0.8057,,1.7150,1.3818,1910,55,308,135,0,71,5,0,pkg/storage/unified/resource/storage_backend.go
0.3329,0.3337,0.3337,,0.4995,0.1667,116,12,8,6,0,2,0,0,pkg/registry/apis/provisioning/jobs/loki_client_mock.go
0.3328,0.2503,0.2503,,0.4439,0.1111,167,9,3,3,4,1,0,0,devenv/docker/blocks/elastic/data/data.js
0.3327,0.0000,0.0000,,0.3327,0.0000,66,7,3,2,0,0,0,0,apps/provisioning/pkg/repository/github/webhook_builder_mock.go
0.3327,0.0000,0.0000,,0.3327,0.0000,53,7,3,2,0,0,0,0,pkg/expr/sql/frame_db.go
0.3322,0.7892,0.7892,,1.5758,1.2436,2055,78,368,163,0,44,45,8,pkg/services/dashboards/service/dashboard_service.go
0.3320,0.0000,0.0000,,0.3320,0.0000,154,9,7,0,0,0,0,0,pkg/services/annotations/models.go
0.3318,0.3010,0.3010,,0.4747,0.1429,181,14,16,1,0,2,0,0,pkg/services/quota/model.go
0.3314,0.2869,0.2869,,0.4647,0.1333,340,15,10,6,0,2,0,0,pkg/tests/alertmanager/alertmanager_scenario.go
0.3312,0.7410,0.7410,,1.2785,0.9474,342,19,68,23,0,18,0,0,pkg/expr/threshold.go
0.3306,0.4306,0.4306,,0.5806,0.2500,47,4,5,1,0,1,0,0,pkg/tsdb/cloudwatch/models/resources/log_groups_resource_request.go
0.3271,0.2030,0.2030,,0.4104,0.0833,107,12,7,4,0,1,0,0,apps/provisioning/pkg/apis/auth/access_checker_mock.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/alerting/historian/pkg/apis/alertinghistorian/v0alpha1/dummy_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/alerting/rules/pkg/apis/alerting/v0alpha1/alertrule_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/alerting/rules/pkg/apis/alerting/v0alpha1/recordingrule_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/advisor/pkg/apis/advisor/v0alpha1/check_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/advisor/pkg/apis/advisor/v0alpha1/checktype_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/playlist/pkg/apis/playlist/v1/playlist_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/plugins/pkg/apis/plugins/v0alpha1/meta_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/plugins/pkg/apis/plugins/v0alpha1/plugin_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/example/pkg/apis/example/v0alpha1/example_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/logsdrilldown/pkg/apis/logsdrilldown/v1beta1/logsdrilldowndefaultcolumns_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/logsdrilldown/pkg/apis/logsdrilldown/v1beta1/logsdrilldowndefaultlabels_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/logsdrilldown/pkg/apis/logsdrilldown/v1alpha1/logsdrilldowndefaults_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/logsdrilldown/pkg/apis/logsdrilldown/v1alpha1/logsdrilldown_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/annotation/pkg/apis/annotation/v0alpha1/annotation_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/dashvalidator/pkg/generated/dashboardcompatibilityscore/v1alpha1/dashboardcompatibilityscore_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/dashvalidator/pkg/apis/dashvalidator/v1alpha1/dashboardcompatibilityscore_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v1/dashboard_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v2beta1/dashboard_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v2/dashboard_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v2alpha1/dashboard_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v0alpha1/dashboard_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/secret/pkg/apis/secret/v1beta1/securevalue_client_gen.go
0.3266,0.0000,0.0000,,0.3266,0.0000,86,10,4,3,0,0,0,0,apps/secret/pkg/apis/secret/v1beta1/keeper_client_gen.go
0.3265,0.7185,0.7185,,1.1599,0.8333,92,6,12,11,0,5,0,0,pkg/codegen/jenny_k8_resources.go
0.3246,0.5066,0.5066,,0.6579,0.3333,42,3,3,2,0,1,0,0,pkg/services/featuremgmt/static_provider.go
0.3245,0.0991,0.0991,,0.3602,0.0357,231,28,15,7,0,1,0,0,pkg/services/apiserver/auth/authorizer/storewrapper/wrapper.go
0.3241,0.0000,0.0000,,0.3241,0.0000,96,10,0,9,0,0,0,0,apps/provisioning/pkg/generated/applyconfiguration/provisioning/v0alpha1/jobspec.go
0.3235,0.6348,0.6348,,0.8860,0.5625,263,16,31,11,0,9,0,0,pkg/registry/apps/annotation/grpc_store.go
0.3234,0.0000,0.0000,,0.3234,0.0000,294,37,21,5,0,0,0,0,pkg/services/authn/identity.go
0.3229,0.0000,0.0000,,0.3229,0.0000,36,4,3,0,0,0,0,0,pkg/tsdb/cloudwatch/service.go
0.3229,0.0000,0.0000,,0.3229,0.0000,42,4,3,0,0,0,0,0,pkg/tsdb/grafana-postgresql-datasource/postgres_service.go
0.3229,0.0000,0.0000,,0.3229,0.0000,76,4,3,0,0,0,0,0,pkg/storage/unified/resource/kv/context.go
0.3229,0.0000,0.0000,,0.3229,0.0000,38,4,3,0,0,0,0,0,pkg/apimachinery/apis/common/v0alpha1/zz_generated.deepcopy.go
0.3228,0.3603,0.3603,,0.5046,0.1818,109,11,8,5,0,2,0,0,apps/iam/pkg/apis/iam/v0alpha1/team_client_gen.go
0.3204,0.7140,0.7140,,1.1204,0.8000,104,5,14,5,0,4,0,0,apps/advisor/pkg/app/checks/instancechecks/out_of_support_step.go
0.3199,0.0000,0.0000,,0.3199,0.0000,236,47,13,20,0,0,0,0,pkg/expr/mathexp/types.go
0.3182,0.4731,0.4731,,0.6040,0.2857,123,7,9,2,0,2,0,0,pkg/services/pluginsintegration/renderer/renderer.go
0.3180,0.6113,0.6113,,0.8180,0.5000,49,4,5,4,0,2,0,0,pkg/services/sqlstore/bulk.go
0.3174,0.0000,0.0000,,0.3174,0.0000,626,15,11,0,0,0,0,0,pkg/apis/iam/v0alpha1/zz_generated.openapi.go
0.3174,0.0000,0.0000,,0.3174,0.0000,81,8,0,7,0,0,0,0,apps/provisioning/pkg/generated/applyconfiguration/provisioning/v0alpha1/connectionspec.go
0.3170,0.7029,0.7029,,1.0670,0.7500,183,12,39,7,0,9,0,0,pkg/services/ngalert/notifier/legacy_storage/receivers.go
0.3169,0.2229,0.2229,,0.4078,0.0909,108,11,6,4,0,1,0,0,apps/iam/pkg/apis/iam/v0alpha1/user_client_gen.go
0.3169,0.2229,0.2229,,0.4078,0.0909,108,11,6,4,0,1,0,0,apps/shorturl/pkg/apis/shorturl/v1beta1/shorturl_client_gen.go
0.3160,0.8084,0.8084,,1.6493,1.3333,1670,42,248,79,0,40,13,3,pkg/storage/unified/resource/server.go
0.3131,0.6909,0.6909,,1.0131,0.7000,180,10,36,3,0,7,0,0,pkg/registry/apis/provisioning/webhooks/pullrequest/comment.go
0.3123,0.7876,0.7876,,1.4702,1.1579,628,19,93,27,0,10,10,2,pkg/services/authz/zanzana/server/server_batch_check.go
0.3118,0.0000,0.0000,,0.3118,0.0000,45,6,3,1,0,0,0,0,pkg/services/login/authinfotest/fake.go
0.3115,0.5170,0.5170,,0.6448,0.3333,50,3,2,3,0,1,0,0,apps/preferences/pkg/apis/preferences/v1alpha1/register.go
0.3115,0.5170,0.5170,,0.6448,0.3333,50,3,2,3,0,1,0,0,apps/collections/pkg/apis/collections/v1alpha1/register.go
0.3113,0.6163,0.6163,,0.8113,0.5000,77,4,6,3,0,2,0,0,pkg/registry/apis/provisioning/jobs/history_reader.go
0.3113,0.0000,0.0000,,0.3113,0.0000,39,3,1,1,0,0,0,0,apps/plugins/pkg/app/meta/local.go
0.3113,0.0000,0.0000,,0.3113,0.0000,23,3,1,1,0,0,0,0,apps/dashboard/pkg/migration/conversion/v1.go
0.3113,0.0000,0.0000,,0.3113,0.0000,39,6,2,2,0,0,0,0,pkg/services/pluginsintegration/licensing/licensing.go
0.3107,0.7284,0.7284,,1.1440,0.8333,408,18,43,25,0,15,0,0,pkg/registry/apis/iam/legacy/team.go
0.3094,0.6978,0.6978,,1.0236,0.7143,102,7,15,5,2,5,0,0,apps/dashboard/pkg/migration/testutil/golden.go
0.3086,0.8663,0.8663,,2.3086,2.0000,401,7,41,68,0,12,0,2,pkg/services/ngalert/writer/prom.go
0.3074,0.7117,0.7117,,1.0660,0.7586,578,29,53,44,0,9,0,13,pkg/services/ngalert/sender/notifier.go
0.3066,0.6508,0.6508,,0.8780,0.5714,147,7,13,5,0,4,0,0,pkg/util/proxyutil/reverse_proxy.go
0.3061,0.0000,0.0000,,0.3061,0.0000,75,6,0,5,0,0,0,0,apps/provisioning/pkg/generated/applyconfiguration/provisioning/v0alpha1/errordetails.go
0.3061,0.0000,0.0000,,0.3061,0.0000,64,6,0,5,0,0,0,0,pkg/aggregator/generated/applyconfiguration/aggregation/v0alpha1/dataplaneservicecondition.go
0.3009,0.5256,0.5256,,0.6342,0.3333,45,3,4,1,0,1,0,0,pkg/codegen/jenny_core_registry.go
0.3007,0.5258,0.5258,,0.6340,0.3333,43,3,6,0,0,1,0,0,apps/provisioning/pkg/generated/informers/externalversions/generic.go
0.3001,0.0743,0.0743,,0.3242,0.0241,2251,332,140,90,0,8,0,0,pkg/apimachinery/utils/meta_mock.go
0.2993,0.6901,0.6901,,0.9660,0.6667,97,3,13,0,0,2,0,0,pkg/services/star/api/client.go
0.2987,0.0000,0.0000,,0.2987,0.0000,196,20,5,8,0,0,0,0,apps/alerting/notifications/pkg/apis/alertingnotifications/v1beta1/getintegrationtypeschemas_response_types_gen.go
0.2987,0.0000,0.0000,,0.2987,0.0000,196,20,5,8,0,0,0,0,apps/alerting/notifications/pkg/apis/alertingnotifications/v0alpha1/getintegrationtypeschemas_response_types_gen.go
0.2977,0.4565,0.4565,,0.5477,0.2500,78,8,9,2,0,2,0,0,pkg/plugins/manager/registry/in_memory.go
0.2974,0.6970,0.6970,,0.9816,0.6842,331,19,42,16,0,13,0,0,pkg/registry/apis/provisioning/resources/client.go
0.2969,0.2458,0.2458,,0.3937,0.0968,216,31,8,21,0,3,0,0,pkg/tsdb/cloudwatch/test_utils.go
0.2968,0.0000,0.0000,,0.2968,0.0000,48,5,0,4,0,0,0,0,apps/provisioning/pkg/generated/applyconfiguration/provisioning/v0alpha1/pullrequestjoboptions.go
0.2968,0.0000,0.0000,,0.2968,0.0000,53,5,0,4,0,0,0,0,apps/provisioning/pkg/generated/applyconfiguration/provisioning/v0alpha1/githubrepositoryconfig.go
0.2968,0.0000,0.0000,,0.2968,0.0000,48,5,0,4,0,0,0,0,apps/provisioning/pkg/generated/applyconfiguration/provisioning/v0alpha1/repositoryurls.go
0.2968,0.0000,0.0000,,0.2968,0.0000,50,5,0,4,0,0,0,0,apps/provisioning/pkg/generated/applyconfiguration/provisioning/v0alpha1/exportjoboptions.go
0.2968,0.0000,0.0000,,0.2968,0.0000,52,5,0,4,0,0,0,0,apps/provisioning/pkg/generated/applyconfiguration/provisioning/v0alpha1/gitrepositoryconfig.go
0.2968,0.0000,0.0000,,0.2968,0.0000,52,5,0,4,0,0,0,0,apps/provisioning/pkg/generated/applyconfiguration/provisioning/v0alpha1/bitbucketrepositoryconfig.go
0.2968,0.0000,0.0000,,0.2968,0.0000,39,5,0,4,0,0,0,0,pkg/tsdb/azuremonitor/standalone/datasource.go
0.2966,0.5910,0.5910,,0.7251,0.4286,150,7,11,3,0,3,0,0,apps/plugins/pkg/app/meta/core.go
0.2961,0.0000,0.0000,,0.2961,0.0000,3099,265,122,44,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v2/dashboard_spec_gen.go
0.2959,0.2197,0.2197,,0.3792,0.0833,125,12,6,4,0,1,0,0,apps/example/pkg/apis/example/v1alpha1/example_client_gen.go
0.2959,0.2197,0.2197,,0.3792,0.0833,107,12,6,4,0,1,0,0,pkg/registry/apis/provisioning/jobs/worker_mock.go
0.2949,0.7903,0.7903,,1.4060,1.1111,485,18,73,26,1,20,0,0,pkg/storage/unified/sql/backend_bulk.go
0.2948,0.0000,0.0000,,0.2948,0.0000,20,3,2,0,0,0,0,0,pkg/plugins/pluginassets/localprovider.go
0.2948,0.0000,0.0000,,0.2948,0.0000,39,3,2,0,0,0,0,0,pkg/services/screenshot/ratelimit.go
0.2948,0.0000,0.0000,,0.2948,0.0000,101,3,2,0,0,0,0,0,pkg/services/sqlstore/migrations/temp_user.go
0.2948,0.0000,0.0000,,0.2948,0.0000,36,3,2,0,0,0,0,0,pkg/services/live/pipeline/subscribe_builtin.go
0.2948,0.0000,0.0000,,0.2948,0.0000,26,3,2,0,0,0,0,0,pkg/services/live/pipeline/frame_output_conditional.go
0.2948,0.0000,0.0000,,0.2948,0.0000,47,3,2,0,0,0,0,0,pkg/services/pluginsintegration/clientmiddleware/caching_middleware.go
0.2948,0.0000,0.0000,,0.2948,0.0000,30,3,2,0,0,0,0,0,pkg/services/pluginsintegration/pluginchecker/checker.go
0.2921,0.4065,0.4065,,0.4921,0.2000,50,5,5,1,0,1,0,0,apps/advisor/pkg/app/checks/instancechecks/pinned_version_step.go
0.2900,0.0000,0.0000,,0.2900,0.0000,2952,252,112,42,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v2alpha1/dashboard_spec_gen.go
0.2892,0.5354,0.5354,,0.6226,0.3333,102,9,7,7,0,2,1,0,pkg/modules/tracing/listener.go
0.2889,0.0000,0.0000,,0.2889,0.0000,224,36,17,5,0,0,0,0,pkg/apiserver/registry/generic/strategy.go
0.2885,0.6341,0.6341,,0.7885,0.5000,83,4,7,2,0,2,0,0,pkg/codegen/generators.go
0.2885,0.8739,0.8739,,2.2885,2.0000,66,1,10,5,0,2,0,0,pkg/storage/unified/federated/stats.go
0.2872,0.0000,0.0000,,0.2872,0.0000,112,18,9,2,0,0,0,0,pkg/services/user/usertest/fake.go
0.2862,0.5829,0.5829,,0.6862,0.4000,67,5,9,1,0,2,0,0,apps/advisor/pkg/app/checks/datasourcecheck/health_check_step.go
0.2861,0.0000,0.0000,,0.2861,0.0000,135,25,9,6,0,0,0,0,pkg/util/xorm/logger.go
0.2861,0.6997,0.6997,,0.9527,0.6667,46,3,7,2,0,2,0,0,pkg/services/ngalert/api/errors.go
0.2833,0.0000,0.0000,,0.2833,0.0000,3029,259,112,42,0,0,0,0,apps/dashboard/pkg/apis/dashboard/v2beta1/dashboard_spec_gen.go
0.2826,0.0000,0.0000,,0.2826,0.0000,29,4,0,3,0,0,0,0,apps/example/pkg/apis/example/v1alpha1/getsomething_request_params_object_gen.go
0.2826,0.0000,0.0000,,0.2826,0.0000,29,4,0,3,0,0,0,0,apps/example/pkg/apis/example/v1alpha1/getother_request_params_object_gen.go
0.2826,0.0000,0.0000,,0.2826,0.0000,29,4,0,3,0,0,0,0,apps/quotas/pkg/apis/quotas/v0alpha1/getusage_request_params_object_gen.go
0.2826,0.0000,0.0000,,0.2826,0.0000,46,4,0,3,0,0,0,0,apps/provisioning/pkg/generated/applyconfiguration/provisioning/v0alpha1/connectionsecure.go
0.2826,0.0000,0.0000,,0.2826,0.0000,44,4,0,3,0,0,0,0,apps/provisioning/pkg/generated/applyconfiguration/provisioning/v0alpha1/syncoptions.go
0.2826,0.0000,0.0000,,0.2826,0.0000,43,4,0,3,0,0,0,0,apps/provisioning/pkg/generated/applyconfiguration/provisioning/v0alpha1/gitlabrepositoryconfig.go
0.2826,0.0000,0.0000,,0.2826,0.0000,39,4,0,3,0,0,0,0,apps/provisioning/pkg/generated/applyconfiguration/provisioning/v0alpha1/resourceref.go
