gap,coverage,effective_coverage,covered_by,icr,ccr,loc,funcs,branches,mutations,io_calls,logs,spans,metrics,path
0.3338,0.4282,0.4282,,0.5838,0.2500,89,4,7,0,0,0,0,1,storage/remote/intern.go
0.3320,0.0000,0.0000,,0.3320,0.0000,184,14,7,3,0,0,0,0,prompb/codec.go
0.3319,0.8427,0.8427,,2.1096,1.7778,358,9,53,51,1,16,0,0,model/rulefmt/rulefmt.go
0.3190,0.3093,0.3093,,0.4619,0.1429,70,7,1,8,0,1,0,0,util/junitxml/junitxml.go
0.3047,0.7664,0.7664,,1.3047,1.0000,29,1,1,5,0,1,0,0,util/runtime/uname_linux.go
0.2768,0.0000,0.0000,,0.2768,0.0000,99,13,8,0,0,0,0,0,tsdb/record/buffers.go
0.2762,0.7836,0.7836,,1.2762,1.0000,412,14,48,18,0,8,0,6,template/template.go
0.2322,0.8517,0.8517,,1.5656,1.3333,115,3,15,4,1,4,0,0,cmd/promtool/metrics.go
0.2315,0.8606,0.8606,,1.6600,1.4286,204,7,25,26,0,8,2,0,tracing/tracing.go
0.2260,0.3067,0.3067,,0.3260,0.1000,184,20,10,4,0,2,0,0,rules/recording.go
0.2246,0.0000,0.0000,,0.2246,0.0000,110,15,3,4,0,0,0,0,storage/generic.go
0.2162,0.1510,0.1510,,0.2546,0.0385,475,26,3,12,0,1,0,0,storage/interface.go
0.1792,0.9221,0.9221,,2.3004,2.1212,1762,33,342,147,4,69,0,1,tsdb/head_wal.go
0.1660,0.0000,0.0000,,0.1660,0.0000,59,12,4,0,0,0,0,0,storage/lazy.go
0.1640,0.8849,0.8849,,1.4248,1.2609,861,23,85,43,0,19,2,8,web/web.go
0.1573,0.8091,0.8091,,0.8240,0.6667,54,3,5,2,0,2,0,0,util/testutil/port.go
0.1044,0.9459,0.9459,,1.9304,1.8261,805,23,133,77,6,42,0,0,cmd/promtool/tsdb.go
0.0977,0.9375,0.9375,,1.5644,1.4667,498,15,73,29,0,22,0,0,discovery/kubernetes/endpoints.go
0.0949,0.7784,0.7784,,0.4282,0.3333,78,6,4,1,1,2,0,0,util/logging/file.go
0.0890,0.0000,0.0000,,0.0890,0.0000,56,6,1,0,0,0,0,0,util/testutil/context.go
0.0837,0.9471,0.9471,,1.5837,1.5000,93,2,5,9,0,3,0,0,discovery/openstack/hypervisor.go
0.0667,0.8333,0.8333,,0.4000,0.3333,62,3,3,0,0,1,0,0,discovery/util.go
0.0595,0.0000,0.0000,,0.0595,0.0000,117,16,0,2,0,0,0,0,util/compression/buffers.go
0.0451,0.9780,0.9780,,2.0451,2.0000,153,3,41,5,0,6,0,0,promql/durations.go
0.0161,0.9814,0.9814,,0.8622,0.8462,196,13,25,6,2,11,0,0,promql/query_logger.go
0.0128,0.9791,0.9791,,0.6128,0.6000,61,5,6,1,1,3,0,0,tsdb/fileutil/mmap.go
0.0000,0.0000,1.0000,http-api,2.6887,0.0000,214,1,11,11,0,0,0,0,web/api/testhelpers/api.go
0.0000,0.0000,1.0000,http-api,1.3664,0.0000,154,4,17,5,0,0,0,0,web/api/v1/translate_ast.go
0.0000,0.4347,1.0000,http-api,1.5337,0.6667,2010,63,314,107,0,42,0,0,web/api/v1/api.go
0.0000,0.0000,1.0000,http-api,0.8000,0.0000,42,2,6,0,0,0,0,0,web/api/v1/codec.go
0.0000,0.1779,1.0000,http-api,0.9366,0.1667,275,12,20,13,0,2,0,0,web/api/v1/openapi.go
0.0000,0.0000,1.0000,http-api,0.4411,0.0000,220,20,12,8,0,0,0,0,web/api/testhelpers/assertions.go
0.0000,0.0000,1.0000,http-api,0.3008,0.0000,1161,57,39,0,0,0,0,0,web/api/v1/openapi_schemas.go
0.0000,0.0000,1.0000,http-api,0.3008,0.0000,235,19,13,0,0,0,0,0,web/api/v1/json_codec.go
0.0000,0.0000,1.0000,http-api,0.2912,0.0000,579,32,21,0,0,0,0,0,web/api/v1/openapi_paths.go
0.0000,0.0000,1.0000,http-api,0.2624,0.0000,303,33,10,8,0,0,0,0,web/api/v1/openapi_helpers.go
0.0000,0.0000,1.0000,http-api,0.2379,0.0000,437,74,25,11,0,0,0,0,web/api/testhelpers/mocks.go
0.0000,0.0000,1.0000,http-api,0.1130,0.0000,867,37,8,0,0,0,0,0,web/api/v1/openapi_examples.go
0.0000,1.0000,1.0000,,1.6626,2.3148,1909,54,278,126,1,111,0,14,cmd/prometheus/main.go
0.0000,1.0000,1.0000,,1.2095,1.5000,209,8,24,10,0,12,0,0,cmd/promtool/rules.go
0.0000,1.0000,1.0000,,1.5788,8.0000,58,1,9,0,1,8,0,0,cmd/promtool/debug.go
0.0000,1.0000,1.0000,,2.2054,3.0000,211,4,45,14,0,12,0,0,cmd/promtool/backfill.go
0.0000,1.0000,1.0000,,2.2334,2.2500,257,4,24,23,2,9,0,0,documentation/examples/custom-sd/adapter-usage/main.go
0.0000,1.0000,1.0000,,1.3453,7.3333,120,3,21,1,0,22,0,0,documentation/examples/remote_storage/example_write_adapter/server.go
0.0000,1.0000,1.0000,,1.5070,5.7143,278,7,28,15,0,27,0,13,documentation/examples/remote_storage/remote_storage_adapter/main.go
0.0000,1.0000,1.0000,,0.9196,3.0000,205,9,28,0,3,27,0,0,util/fuzzing/corpus_gen/main.go
0.0000,1.0000,1.0000,,1.3708,1.6000,283,10,40,14,0,10,0,6,util/treecache/treecache.go
0.0000,1.0000,1.0000,,0.0000,0.0000,21,1,0,0,0,0,0,0,util/runtime/vmlimits_default.go
0.0000,1.0000,1.0000,,0.0000,0.0000,22,2,0,0,0,0,0,0,util/runtime/limits_windows.go
0.0000,1.0000,1.0000,,0.2948,0.3333,44,3,2,0,0,1,0,0,util/runtime/limits_default.go
0.0000,1.0000,1.0000,,0.0000,0.0000,21,1,0,0,0,0,0,0,util/runtime/vmlimits_openbsd.go
0.0000,1.0000,1.0000,,0.0000,0.0000,22,2,0,0,0,0,0,0,util/runtime/statfs.go
0.0000,1.0000,1.0000,,0.8000,1.0000,29,1,3,0,0,1,0,0,util/namevalidationutil/namevalidationutil.go
0.0000,1.0000,1.0000,,0.8241,1.2105,439,38,42,45,0,46,0,0,util/annotations/annotations.go
0.0000,1.0000,1.0000,,0.0000,0.0000,36,1,0,0,0,0,0,0,util/testutil/testing.go
0.0000,1.0000,1.0000,,0.0000,0.0000,42,3,0,0,0,0,0,0,util/testutil/roundtrip.go
0.0000,1.0000,1.0000,,0.9566,1.0000,156,6,9,8,0,0,0,6,util/notifications/notifications.go
0.0000,1.0000,1.0000,,1.0718,1.6364,232,11,24,12,1,9,0,9,notifier/sendloop.go
0.0000,1.0000,1.0000,,0.9288,15.0000,103,1,4,0,0,0,0,15,notifier/metric.go
0.0000,1.0000,1.0000,,0.7041,1.0000,116,6,7,4,0,6,0,0,tsdb/blockwriter.go
0.0000,1.0000,1.0000,,1.7205,1.7324,2294,71,365,193,2,87,0,36,tsdb/db.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,tsdb/head_other.go
0.0000,1.0000,1.0000,,2.7579,9.0000,129,2,34,7,3,18,0,0,tsdb/repair.go
0.0000,1.0000,1.0000,,2.1291,2.4444,825,18,131,91,0,30,0,14,tsdb/compact.go
0.0000,1.0000,1.0000,,2.7492,3.0000,101,1,18,7,0,3,0,0,tsdb/tsdbblockutil.go
0.0000,1.0000,1.0000,,1.2103,1.2190,2393,105,301,141,0,60,0,68,tsdb/head.go
0.0000,1.0000,1.0000,,0.0000,0.0000,33,1,0,0,0,0,0,0,tsdb/fileutil/direct_io.go
0.0000,1.0000,1.0000,,0.0000,0.0000,24,2,0,0,0,0,0,0,tsdb/fileutil/mmap_unix.go
0.0000,1.0000,1.0000,,0.0000,0.0000,25,3,0,0,0,0,0,0,tsdb/fileutil/direct_io_force.go
0.0000,1.0000,1.0000,,0.0000,0.0000,20,1,0,0,0,0,0,0,tsdb/fileutil/sync.go
0.0000,1.0000,1.0000,,0.0000,0.0000,24,2,0,0,0,0,0,0,tsdb/fileutil/mmap_js.go
0.0000,1.0000,1.0000,,0.0000,0.0000,23,1,0,0,0,0,0,0,tsdb/fileutil/sync_darwin.go
0.0000,1.0000,1.0000,,0.0000,0.0000,25,3,0,0,0,0,0,0,tsdb/fileutil/flock_js.go
0.0000,1.0000,1.0000,,0.0000,0.0000,27,3,0,0,0,0,0,0,tsdb/fileutil/direct_io_unsupported.go
0.0000,1.0000,1.0000,,0.0000,0.0000,20,2,0,0,0,0,0,0,tsdb/fileutil/preallocate_other.go
0.0000,1.0000,1.0000,,0.0000,0.0000,25,1,0,0,0,0,0,0,tsdb/fileutil/sync_linux.go
0.0000,1.0000,1.0000,,0.0000,0.0000,27,3,0,0,0,0,0,0,tsdb/fileutil/direct_io_linux.go
0.0000,1.0000,1.0000,,1.6942,1.7500,1151,36,162,111,0,36,0,27,tsdb/agent/db.go
0.0000,1.0000,1.0000,,1.1887,1.3333,81,3,6,6,0,2,0,2,tsdb/tsdbutil/dir_locker.go
0.0000,1.0000,1.0000,,1.2840,2.0000,41,1,5,0,1,2,0,0,tsdb/tsdbutil/remove_tmp_dirs.go
0.0000,1.0000,1.0000,,2.6394,3.7143,405,7,83,57,1,26,0,0,tsdb/wlog/checkpoint.go
0.0000,1.0000,1.0000,,1.5222,2.1500,690,20,110,28,0,33,0,10,tsdb/wlog/watcher.go
0.0000,1.0000,1.0000,,2.3090,7.0000,79,1,14,1,2,7,0,0,config/reload.go
0.0000,1.0000,1.0000,,2.8055,4.0000,347,4,57,42,0,12,0,4,web/federate.go
0.0000,1.0000,1.0000,http-api,1.3168,1.3333,125,3,11,4,0,4,0,0,web/api/testhelpers/request.go
0.0000,1.0000,1.0000,http-api,1.7733,1.8000,175,5,25,12,2,9,0,0,web/api/testhelpers/openapi.go
0.0000,1.0000,1.0000,http-api,0.0000,0.0000,167,6,0,0,0,0,0,0,web/api/testhelpers/fixtures.go
0.0000,1.0000,1.0000,,1.1000,6.5000,97,2,2,6,0,1,0,12,discovery/metrics.go
0.0000,1.0000,1.0000,,0.3635,0.8824,180,17,3,12,0,1,0,14,discovery/metrics_k8s_client.go
0.0000,1.0000,1.0000,,0.3633,1.0000,83,5,3,1,0,0,0,5,discovery/metrics_refresh.go
0.0000,1.0000,1.0000,,0.0000,0.0000,23,2,0,0,0,0,0,0,discovery/discoverer_metrics_noop.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/openstack/metrics.go
0.0000,1.0000,1.0000,,2.8306,7.5000,228,2,34,18,0,15,0,0,discovery/openstack/instance.go
0.0000,1.0000,1.0000,,2.5146,5.5000,165,2,22,15,0,11,0,0,discovery/openstack/loadbalancer.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/uyuni/metrics.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/ionos/metrics.go
0.0000,1.0000,1.0000,,0.0000,0.0000,44,0,0,0,0,0,0,0,discovery/install/install.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/hetzner/metrics.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/outscale/metrics.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/eureka/metrics.go
0.0000,1.0000,1.0000,,1.8797,3.0000,93,1,4,2,2,3,0,0,discovery/eureka/client.go
0.0000,1.0000,1.0000,,0.1127,1.2500,64,4,0,1,0,0,0,5,discovery/file/metrics.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/puppetdb/metrics.go
0.0000,1.0000,1.0000,,0.1453,1.3333,52,3,0,1,0,0,0,4,discovery/azure/metrics.go
0.0000,1.0000,1.0000,,0.1453,0.6667,45,3,0,1,0,0,0,2,discovery/linode/metrics.go
0.0000,1.0000,1.0000,,1.2240,1.3333,103,3,13,2,0,4,0,0,discovery/refresh/refresh.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/digitalocean/metrics.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/ovhcloud/metrics.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/marathon/metrics.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/triton/metrics.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/gce/metrics.go
0.0000,1.0000,1.0000,,0.1453,0.6667,45,3,0,1,0,0,0,2,discovery/nomad/metrics.go
0.0000,1.0000,1.0000,,0.3500,1.0000,60,3,0,3,0,0,0,3,discovery/consul/metrics.go
0.0000,1.0000,1.0000,,0.1453,0.6667,45,3,0,1,0,0,0,2,discovery/http/metrics.go
0.0000,1.0000,1.0000,,3.3020,5.0000,129,1,26,15,0,5,0,0,discovery/moby/tasks.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/moby/metrics_docker.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/moby/metrics_dockerswarm.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/scaleway/metrics.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/vultr/metrics.go
0.0000,1.0000,1.0000,,2.7989,4.0000,180,2,27,16,1,8,0,0,discovery/stackit/server.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/stackit/metrics.go
0.0000,1.0000,1.0000,,0.0000,0.0000,34,0,0,0,0,0,0,0,discovery/stackit/types.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/aws/metrics_ecs.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/aws/metrics_ec2.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/aws/metrics_msk.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/aws/metrics_lightsail.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/aws/metrics_aws.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/aws/metrics_elasticache.go
0.0000,1.0000,1.0000,,0.0000,0.0000,26,2,0,0,0,0,0,0,discovery/aws/metrics_rds.go
0.0000,1.0000,1.0000,,0.4400,1.3333,73,3,2,1,0,0,0,4,discovery/kubernetes/metrics.go
0.0000,1.0000,1.0000,,0.1453,1.3333,54,3,0,1,0,0,0,4,discovery/dns/metrics.go
0.0000,1.0000,1.0000,,0.1453,1.6667,62,3,0,1,0,0,0,5,discovery/xds/metrics.go
0.0000,1.0000,1.0000,,0.0000,0.0000,23,0,0,0,0,0,0,0,internal/tools/tools.go
0.0000,1.0000,1.0000,,1.5193,10.4000,360,5,8,29,0,1,0,51,scrape/metrics.go
0.0000,1.0000,1.0000,,0.0000,0.0000,70,20,0,0,0,0,0,0,storage/noop.go
0.0000,1.0000,1.0000,,1.3955,2.0625,463,16,49,31,2,15,7,11,storage/remote/client.go
0.0000,1.0000,1.0000,,1.6903,5.4000,250,5,33,9,0,25,0,2,storage/remote/read_handler.go
0.0000,1.0000,1.0000,,1.1500,1.7500,247,8,24,8,0,12,0,2,storage/remote/write_otlp_handler.go
0.0000,1.0000,1.0000,,1.4893,1.9833,2107,60,246,118,0,28,14,77,storage/remote/queue_manager.go
0.0000,1.0000,1.0000,,1.9390,3.4615,510,13,124,28,0,43,0,2,storage/remote/write_handler.go
0.0000,1.0000,1.0000,,1.9992,2.5000,184,2,17,6,0,5,0,0,model/textparse/interface.go
0.0000,1.0000,1.0000,,0.0000,0.0000,29,1,0,0,0,0,0,0,model/value/value.go
0.0000,1.0000,1.0000,,0.0000,0.0000,29,3,0,0,0,0,0,0,model/timestamp/timestamp.go
0.0000,1.0000,1.0000,,1.3106,1.4500,1073,40,147,52,0,22,6,30,rules/group.go
0.0000,1.0000,1.0000,,0.0000,0.0000,74,0,0,0,0,0,0,0,rules/rule.go
0.0000,1.0000,1.0000,,0.0000,0.0000,470,1,0,0,0,0,0,0,promql/parser/functions.go
0.0000,1.0000,1.0000,,0.4000,1.0000,28,1,1,0,0,1,0,0,promql/promqltest/cmd/migrate/main.go
