score,loc,avg_cc,cc_ratio,cohesion,concerns,imports,path
4.6896,765,4.69,4.69,1.0000,1,7,EFCore.SqlServer/Infrastructure/Internal/SqlServerModelValidator.cs
4.6500,172,25.00,25.00,1.0000,1,2,EFCore.Sqlite.Core/Query/Internal/Translators/SqliteMathTranslator.cs
4.5885,1005,3.92,3.92,1.0000,1,4,EFCore/ChangeTracking/Internal/InternalEntityEntry.cs
4.5350,390,11.50,11.50,1.0000,1,0,EFCore/ChangeTracking/Internal/EntityReferenceMap.cs
4.3409,688,4.93,4.93,1.0000,1,6,EFCore.Relational/Migrations/Internal/Migrator.cs
4.2405,443,4.04,4.04,1.0000,1,16,Microsoft.Data.Sqlite.Core/SqliteDataRecord.cs
4.1062,645,5.82,5.82,1.0000,1,2,EFCore.Relational/Query/Internal/RelationalProjectionBindingExpressionVisitor.cs
4.0832,809,4.80,4.80,1.0000,1,1,EFCore.Relational/Storage/RelationalCommand.cs
4.0250,235,15.00,15.00,1.0000,1,3,EFCore.Relational/Update/Internal/BatchExecutor.cs
3.9903,283,12.33,12.33,1.0000,1,3,EFCore.Cosmos/Query/Internal/CosmosSqlTranslatingExpressionVisitor.StructuralEquality.cs
3.9240,353,8.00,8.00,1.0000,1,7,EFCore.Cosmos/Update/Internal/DocumentSource.cs
3.9100,296,10.00,10.00,1.0000,1,6,EFCore/Update/UpdateEntryExtensions.cs
3.8645,557,6.25,6.25,0.4669,2,1,EFCore.SqlServer/Design/Internal/SqlServerAnnotationCodeGenerator.cs
3.8000,432,5.56,5.56,1.0000,1,9,Microsoft.Data.Sqlite.Core/SqliteConnectionStringBuilder.cs
3.7875,299,12.50,12.50,1.0000,1,0,EFCore/Metadata/Internal/InternalComplexPropertyBuilder.cs
3.7404,326,10.40,10.40,1.0000,1,2,EFCore.Relational/Query/SqlTreePruner.cs
3.7395,157,23.50,23.50,1.0000,1,0,EFCore.Cosmos/Query/Internal/Translators/CosmosStringMethodTranslator.cs
3.7157,968,2.86,2.86,1.0000,1,6,EFCore.Relational/Storage/RelationalConnection.cs
3.6902,468,2.65,2.65,1.0000,1,16,Microsoft.Data.Sqlite.Core/SqliteCommand.cs
3.6673,1498,1.81,1.81,1.0000,13,2,EFCore.Relational/Extensions/RelationalEntityTypeExtensions.cs
3.6077,802,3.88,3.88,1.0000,1,3,EFCore/Metadata/Conventions/Internal/ConventionDispatcher.cs
3.5945,689,1.88,1.88,1.0000,1,15,Microsoft.Data.Sqlite.Core/SqliteDataReader.cs
3.5843,1129,2.33,2.33,1.0000,1,6,EFCore.Relational/Query/RelationalShapedQueryCompilingExpressionVisitor.ShaperProcessingExpressionVisitor.ClientMethods.cs
3.5088,669,4.32,4.32,0.7204,2,3,EFCore.Cosmos/Infrastructure/Internal/CosmosModelValidator.cs
3.4940,848,3.00,3.00,1.0000,13,2,EFCore.SqlServer/Extensions/SqlServerIndexExtensions.cs
3.4893,277,10.25,10.25,1.0000,1,4,EFCore.SqlServer/Query/Internal/Translators/SqlServerStringMethodTranslator.cs
3.4790,533,5.31,5.31,1.0000,1,4,EFCore.Sqlite.Core/Query/Internal/SqliteSqlTranslatingExpressionVisitor.cs
3.4496,2339,1.00,1.00,0.7577,15,2,EFCore.SqlServer/Extensions/SqlServerDbFunctionsExtensions.cs
3.3809,299,6.62,6.62,1.0000,1,9,dotnet-ef/RootCommand.cs
3.3110,273,7.00,7.00,1.0000,1,9,EFCore.Tasks/Tasks/Internal/OperationTaskBase.cs
3.3020,188,16.50,16.50,1.0000,1,1,EFCore.Proxies/Proxies/Internal/ProxyBindingRewriter.cs
3.2959,596,5.19,5.19,1.0000,1,1,EFCore/Query/ExpressionEqualityComparer.cs
3.2787,937,3.29,3.29,1.0000,1,1,EFCore.SqlServer/Extensions/SqlServerPropertyExtensions.cs
3.2133,520,6.08,6.08,1.0000,1,0,EFCore.Relational/Update/AffectedCountModificationCommandBatch.cs
3.2040,312,8.67,8.67,1.0000,1,3,EFCore.SqlServer/Metadata/Internal/SqlServerAnnotationProvider.cs
3.1966,369,7.71,7.71,1.0000,1,2,EFCore.Relational/Query/RelationalTypeMappingPostprocessor.cs
3.1965,841,3.38,3.38,1.0000,1,2,EFCore.Relational/Query/SqlExpressionFactory.cs
3.1907,224,9.33,9.33,1.0000,1,7,EFCore.Cosmos/Storage/Internal/CosmosTypeMappingSource.cs
3.1860,448,7.00,7.00,1.0000,1,0,EFCore.Relational/Design/IAnnotationCodeGenerator.cs
3.1438,612,4.32,4.32,1.0000,1,3,EFCore/Design/Internal/CSharpRuntimeAnnotationCodeGenerator.cs
3.1427,284,9.83,9.83,1.0000,1,2,EFCore.Relational/Query/Internal/SqlExpressionSimplifyingExpressionVisitor.cs
3.1370,252,12.25,12.25,1.0000,1,0,EFCore.Relational/Metadata/Conventions/TableSharingConcurrencyTokenConvention.cs
3.0877,474,5.14,5.14,1.0000,1,4,EFCore.SqlServer/Query/Internal/SqlServerSqlNullabilityProcessor.cs
3.0875,810,2.64,2.64,1.0000,1,6,EFCore.Cosmos/Query/Internal/CosmosQuerySqlGenerator.cs
3.0450,245,11.00,11.00,1.0000,1,2,EFCore/Metadata/IReadOnlyModel.cs
3.0400,130,23.00,23.00,1.0000,1,0,EFCore/Storage/Json/JsonValueReaderWriterSource.cs
3.0285,862,2.93,2.93,1.0000,1,3,EFCore.SqlServer/Update/Internal/SqlServerUpdateSqlGenerator.cs
3.0150,346,2.50,2.50,1.0000,1,14,EFCore.Design/Design/Internal/MigrationsOperations.cs
3.0144,1042,1.41,1.41,1.0000,1,10,EFCore/Metadata/Builders/OwnedNavigationBuilder.cs
2.9900,312,7.50,7.50,1.0000,1,4,EFCore.SqlServer/Storage/Internal/SqlServerStringTypeMapping.cs
2.9888,1007,2.31,2.31,0.7669,12,0,EFCore.Relational/Diagnostics/Internal/RelationalConnectionDiagnosticsLogger.cs
2.9720,132,21.00,21.00,1.0000,1,1,EFCore.Sqlite.Core/Query/Internal/Translators/SqliteDateTimeMemberTranslator.cs
2.8870,217,11.00,11.00,1.0000,1,3,EFCore/Metadata/Internal/ClrIndexedCollectionAccessorFactory.cs
2.8797,920,2.57,2.57,0.5440,2,2,Shared/OrderedDictionary.cs
2.8760,648,3.67,3.67,1.0000,1,3,EFCore/Query/Internal/StructuralTypeMaterializerSource.cs
2.8326,399,5.85,5.85,1.0000,1,3,EFCore.Sqlite.Core/Query/Internal/SqliteQuerySqlGenerator.cs
2.7999,554,4.15,4.15,1.0000,1,3,Shared/SharedTypeExtensions.cs
2.7729,822,3.31,3.31,1.0000,1,0,EFCore.Relational/Metadata/Internal/StoredProcedure.cs
2.7265,163,15.50,15.50,1.0000,1,1,EFCore.Relational/Query/Internal/QueryableAggregateMethodTranslator.cs
2.6840,455,4.80,4.80,1.0000,1,3,EFCore.Design/Migrations/Design/MigrationsScaffolder.cs
2.6697,557,2.82,2.82,1.0000,1,7,EFCore.Sqlite.Core/Properties/SqliteStrings.Designer.cs
2.6630,206,10.50,10.50,1.0000,1,3,EFCore.Cosmos/Infrastructure/Internal/CosmosSingletonOptions.cs
2.6577,301,7.67,7.67,1.0000,1,2,EFCore/Metadata/Internal/ClrCollectionAccessorFactory.cs
2.6326,1610,1.11,1.11,0.4139,2,4,EFCore/Metadata/Builders/EntityTypeBuilder.cs
2.6319,497,1.88,1.88,1.0000,1,11,EFCore/Infrastructure/EntityFrameworkServicesBuilder.cs
2.6143,664,3.18,3.18,1.0000,1,3,EFCore.Cosmos/Query/Internal/SqlExpressionFactory.cs
2.6070,407,5.55,5.55,1.0000,1,2,EFCore/ChangeTracking/Internal/InternalComplexEntry.cs
2.6043,772,2.14,2.14,1.0000,1,6,EFCore/ChangeTracking/LocalView.cs
2.5970,177,11.00,11.00,1.0000,1,4,ef/Commands/MigrationsBundleCommand.cs
2.5888,759,2.58,2.58,0.6650,2,3,EFCore.Cosmos/Query/Internal/Expressions/SelectExpression.cs
2.5841,1181,1.51,1.51,1.0000,1,5,EFCore/Metadata/RuntimeEntityType.cs
2.5764,972,1.83,1.83,1.0000,1,5,EFCore/Metadata/RuntimeTypeBase.cs
2.5705,1038,1.42,1.42,1.0000,1,7,EFCore.SqlServer/Properties/SqlServerStrings.Designer.cs
2.5580,131,18.00,18.00,1.0000,1,1,EFCore.SqlServer/Query/Internal/Translators/SqlServerDateTimeMethodTranslator.cs
2.5580,138,16.00,16.00,1.0000,1,2,EFCore.Sqlite.Core/Query/Internal/Translators/SqliteQueryableAggregateMethodTranslator.cs
