score,loc,avg_cc,cc_ratio,cohesion,concerns,imports,path
0.3200,31,1.00,1.00,0.5441,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/data/nosql/ldap/repositories/MyBean.java
0.3195,63,1.50,1.50,1.0000,1,7,module/spring-boot-jetty/src/main/java/org/springframework/boot/jetty/servlet/ServletContextInitializerConfiguration.java
0.3194,42,1.00,1.00,0.6904,2,4,module/spring-boot-mongodb/src/main/java/org/springframework/boot/mongodb/autoconfigure/MongoConnectionDetails.java
0.3190,71,1.00,1.00,0.6080,2,2,core/spring-boot/src/main/java/org/springframework/boot/context/properties/source/InvalidConfigurationPropertyValueException.java
0.3190,48,3.00,3.00,1.0000,1,5,module/spring-boot-http-converter/src/main/java/org/springframework/boot/http/converter/autoconfigure/DefaultClientHttpMessageConvertersCustomizer.java
0.3190,48,3.00,3.00,1.0000,1,5,module/spring-boot-http-converter/src/main/java/org/springframework/boot/http/converter/autoconfigure/DefaultServerHttpMessageConvertersCustomizer.java
0.3190,27,1.00,1.00,0.6321,2,4,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/web/reactive/reactiveserver/customizing/programmatic/MyNettyWebServerFactoryCustomizer.java
0.3185,27,1.00,1.00,0.6340,2,4,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/data/sql/r2dbc/MyR2dbcConfiguration.java
0.3184,28,1.00,1.00,0.6384,2,4,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/howto/testing/slicetests/MySecurityConfiguration.java
0.3181,47,1.00,1.00,0.7155,2,4,core/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataLocationResolverContext.java
0.3180,43,1.00,1.00,1.0000,1,9,module/spring-boot-health/src/main/java/org/springframework/boot/health/autoconfigure/actuate/endpoint/HealthEndpointAutoConfiguration.java
0.3180,43,1.00,1.00,1.0000,1,9,module/spring-boot-mustache/src/main/java/org/springframework/boot/mustache/autoconfigure/MustacheReactiveWebConfiguration.java
0.3180,43,1.00,1.00,1.0000,1,9,module/spring-boot-data-redis/src/main/java/org/springframework/boot/data/redis/autoconfigure/observation/LettuceObservationAutoConfiguration.java
0.3180,43,1.00,1.00,1.0000,1,9,module/spring-boot-cache/src/main/java/org/springframework/boot/cache/autoconfigure/GenericCacheConfiguration.java
0.3180,43,1.00,1.00,1.0000,1,9,module/spring-boot-tomcat/src/main/java/org/springframework/boot/tomcat/autoconfigure/actuate/web/server/TomcatReactiveManagementChildContextConfiguration.java
0.3180,43,1.00,1.00,1.0000,1,9,module/spring-boot-tomcat/src/main/java/org/springframework/boot/tomcat/autoconfigure/actuate/web/server/TomcatServletManagementChildContextConfiguration.java
0.3180,43,1.00,1.00,1.0000,1,9,module/spring-boot-jpa/src/main/java/org/springframework/boot/jpa/JpaDependsOnDatabaseInitializationDetector.java
0.3180,29,1.00,1.00,0.5441,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/howto/deployment/cloud/cloudfoundry/bindingtoservices/MyBean.java
0.3180,52,1.00,1.00,0.7361,2,4,module/spring-boot-sql/src/main/java/org/springframework/boot/sql/init/dependency/DatabaseInitializerDetector.java
0.3179,102,1.00,1.00,0.6362,2,1,module/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/autoconfigure/RemoteDevToolsProperties.java
0.3179,33,1.00,1.00,0.6602,2,4,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/features/taskexecutionandscheduling/multiple/MyTaskExecutorConfiguration.java
0.3179,55,1.00,1.00,0.6485,2,3,configuration-metadata/spring-boot-configuration-metadata/src/main/java/org/springframework/boot/configurationmetadata/ValueProvider.java
0.3176,56,1.00,1.00,0.7537,2,4,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/Producible.java
0.3173,27,1.00,1.00,0.6389,2,4,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/io/restclient/webclient/configuration/MyConnectorHttpConfiguration.java
0.3170,42,1.00,1.00,1.0000,1,9,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/actuator/observability/opentelemetry/metrics/apiandsdk/OpenTelemetryMetricsConfiguration.java
0.3170,42,1.00,1.00,1.0000,1,9,module/spring-boot-grpc-server/src/main/java/org/springframework/boot/grpc/server/autoconfigure/ConditionalOnMissingNetworkGrpcServer.java
0.3170,42,1.00,1.00,1.0000,1,9,module/spring-boot-http-client/src/main/java/org/springframework/boot/http/client/autoconfigure/HttpClientAutoConfiguration.java
0.3167,50,1.33,1.33,1.0000,1,8,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/security/AbstractAuthorizationAuditListener.java
0.3166,27,1.00,1.00,0.6417,2,4,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/actuator/metrics/gettingstarted/commontags/MyMeterRegistryConfiguration.java
0.3165,80,1.00,1.00,0.6539,2,2,module/spring-boot-zipkin/src/main/java/org/springframework/boot/zipkin/autoconfigure/ZipkinProperties.java
0.3164,80,1.14,1.14,1.0000,1,7,module/spring-boot-amqp/src/main/java/org/springframework/boot/amqp/testcontainers/RabbitStreamContainerConnectionDetailsFactory.java
0.3160,27,1.00,1.00,0.6438,2,4,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/web/servlet/embeddedcontainer/customizing/programmatic/MyTomcatWebServerFactoryCustomizer.java
0.3160,66,1.00,1.00,1.0000,1,8,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/features/developingautoconfiguration/testing/MyServiceAutoConfigurationTests.kt
0.3160,66,1.00,1.00,1.0000,1,8,module/spring-boot-micrometer-tracing-brave/src/main/java/org/springframework/boot/micrometer/tracing/brave/autoconfigure/LocalBaggageFields.java
0.3160,191,1.00,1.00,1.0000,1,3,module/spring-boot-tomcat/src/main/java/org/springframework/boot/tomcat/servlet/TldPatterns.java
0.3160,66,1.00,1.00,1.0000,1,8,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/annotation/Endpoint.java
0.3160,41,1.00,1.00,1.0000,1,9,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/testing/testcontainers/serviceconnections/ssl/MyElasticsearchWithSslIntegrationTests.java
0.3160,58,2.00,2.00,1.0000,1,6,build-plugin/spring-boot-maven-plugin/src/main/java/org/springframework/boot/maven/EnvVariables.java
0.3160,41,1.00,1.00,1.0000,1,9,module/spring-boot-data-elasticsearch/src/main/java/org/springframework/boot/data/elasticsearch/autoconfigure/DataElasticsearchRepositoriesAutoConfiguration.java
0.3160,58,2.00,2.00,1.0000,1,6,module/spring-boot-jackson2/src/main/java/org/springframework/boot/jackson2/JsonObjectSerializer.java
0.3160,41,1.00,1.00,1.0000,1,9,module/spring-boot-jdbc/src/main/java/org/springframework/boot/jdbc/autoconfigure/JdbcClientAutoConfiguration.java
0.3160,41,1.00,1.00,1.0000,1,9,module/spring-boot-cassandra/src/main/java/org/springframework/boot/cassandra/autoconfigure/health/CassandraHealthContributorAutoConfiguration.java
0.3160,27,1.00,1.00,0.5441,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/actuator/metrics/registeringcustom/MyBean.java
0.3154,34,1.00,1.00,0.5743,2,3,module/spring-boot-cache/src/main/java/org/springframework/boot/cache/autoconfigure/JCachePropertiesCustomizer.java
0.3151,52,1.50,1.50,0.7514,2,3,module/spring-boot-web-server/src/main/java/org/springframework/boot/web/server/context/MissingWebServerFactoryBeanException.java
0.3151,43,1.00,1.00,0.5116,2,2,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/web/mappings/HandlerMethodDescription.java
0.3150,26,1.00,1.00,0.5441,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/io/validation/MyBean.java
0.3145,78,1.00,1.00,0.7539,2,3,core/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/jmx/JmxProperties.java
0.3143,57,1.00,1.00,0.6707,2,3,core/spring-boot/src/main/java/org/springframework/boot/ssl/SslBundles.java
0.3143,60,1.00,1.00,0.6828,2,3,module/spring-boot-micrometer-metrics/src/main/java/org/springframework/boot/micrometer/metrics/autoconfigure/export/stackdriver/StackdriverPropertiesConfigAdapter.java
0.3142,37,1.00,1.00,0.6912,2,4,module/spring-boot-mongodb/src/main/java/org/springframework/boot/mongodb/autoconfigure/ReactiveMongoClientFactory.java
0.3140,38,3.00,3.00,1.0000,1,6,module/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/autoconfigure/OnEnabledDevToolsCondition.java
0.3140,39,1.00,1.00,1.0000,1,9,module/spring-boot-cache/src/main/java/org/springframework/boot/cache/autoconfigure/metrics/CacheMetricsAutoConfiguration.java
0.3140,64,1.00,1.00,1.0000,1,8,module/spring-boot-neo4j/src/main/java/org/springframework/boot/neo4j/testcontainers/DeprecatedNeo4jContainerConnectionDetailsFactory.java
0.3139,27,1.00,1.00,0.5522,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/features/externalconfig/typesafeconfigurationproperties/thirdpartyconfiguration/ThirdPartyConfiguration.java
0.3136,38,1.00,1.00,0.5976,2,3,module/spring-boot-security/src/main/java/org/springframework/boot/security/autoconfigure/actuate/web/servlet/RequestMatcherProvider.java
0.3135,42,1.00,1.00,0.6139,2,3,module/spring-boot-micrometer-tracing-opentelemetry/src/main/java/org/springframework/boot/micrometer/tracing/opentelemetry/autoconfigure/otlp/OtlpTracingConnectionDetails.java
0.3133,26,1.00,1.00,0.5506,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/features/externalconfig/typesafeconfigurationproperties/mergingcomplextypes/map/MyProperties.java
0.3133,26,1.00,1.00,0.5506,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/features/externalconfig/typesafeconfigurationproperties/mergingcomplextypes/list/MyProperties.java
0.3133,37,1.00,1.00,0.6946,2,4,module/spring-boot-webclient/src/main/java/org/springframework/boot/webclient/autoconfigure/WebClientCodecCustomizer.java
0.3133,53,1.67,1.67,1.0000,1,7,test-support/spring-boot-test-support/src/main/java/org/springframework/boot/testsupport/web/servlet/DirtiesUrlFactoriesExtension.java
0.3130,44,2.00,2.00,1.0000,1,7,module/spring-boot-http-client/src/main/java/org/springframework/boot/http/client/HttpComponentsSslBundleTlsStrategy.java
0.3130,44,2.00,2.00,1.0000,1,7,module/spring-boot-micrometer-observation/src/main/java/org/springframework/boot/micrometer/observation/autoconfigure/SpelValueExpressionResolver.java
0.3130,38,1.00,1.00,1.0000,1,9,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/web/reactive/webflux/MyRoutingConfiguration.kt
0.3130,42,1.50,1.50,1.0000,1,8,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/WhitespaceThrowablePatternConverter.java
0.3130,38,1.00,1.00,1.0000,1,9,module/spring-boot-data-ldap/src/main/java/org/springframework/boot/data/ldap/autoconfigure/DataLdapRepositoriesAutoConfiguration.java
0.3130,63,1.00,1.00,1.0000,1,8,module/spring-boot-neo4j/src/main/java/org/springframework/boot/neo4j/docker/compose/Neo4jDockerComposeConnectionDetailsFactory.java
0.3128,59,1.00,1.00,0.6847,2,3,module/spring-boot-micrometer-metrics/src/main/java/org/springframework/boot/micrometer/metrics/autoconfigure/export/kairos/KairosProperties.java
0.3127,46,1.00,1.00,0.7331,2,4,module/spring-boot-restclient/src/main/java/org/springframework/boot/restclient/observation/ObservationRestTemplateCustomizer.java
0.3127,27,1.00,1.00,0.6571,2,4,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/testing/springbootapplications/autoconfiguredspringrestdocs/withmockmvc/MyRestDocsConfiguration.java
0.3122,29,1.00,1.00,0.5673,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/io/restclient/webclient/MyService.java
0.3122,29,1.00,1.00,0.5673,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/io/restclient/resttemplate/MyService.java
0.3122,29,1.00,1.00,0.5673,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/io/restclient/restclient/ssl/MyService.java
0.3122,29,1.00,1.00,0.5673,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/messaging/rsocket/requester/MyService.java
0.3120,56,2.00,2.00,1.0000,1,6,core/spring-boot/src/main/java/org/springframework/boot/json/AbstractJsonParser.java
0.3120,58,1.50,1.50,1.0000,1,7,core/spring-boot/src/main/java/org/springframework/boot/diagnostics/analyzer/UnboundConfigurationPropertyFailureAnalyzer.java
0.3120,62,1.00,1.00,1.0000,1,8,module/spring-boot-kafka/src/main/java/org/springframework/boot/kafka/testcontainers/ConfluentKafkaContainerConnectionDetailsFactory.java
0.3120,37,1.00,1.00,1.0000,1,9,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/testing/springbootapplications/withrunningserver/MyRandomPortRestTestClientAssertJTests.java
0.3120,37,1.00,1.00,1.0000,1,9,module/spring-boot-opentelemetry/src/main/java/org/springframework/boot/opentelemetry/autoconfigure/logging/otlp/OtlpLoggingAutoConfiguration.java
0.3119,27,1.00,1.00,0.6602,2,4,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/features/taskexecutionandscheduling/builder/MyTaskExecutorConfiguration.java
0.3119,65,1.00,1.00,0.6125,2,2,buildpack/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/type/ContainerContent.java
0.3117,41,1.00,1.00,0.7170,2,4,configuration-metadata/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/fieldvalues/FieldValuesParser.java
0.3117,54,1.00,1.00,0.6692,2,3,module/spring-boot-jdbc/src/main/java/org/springframework/boot/jdbc/metadata/CommonsDbcp2DataSourcePoolMetadata.java
0.3116,58,1.00,1.00,0.6858,2,3,core/spring-boot/src/main/java/org/springframework/boot/logging/structured/StructuredLogFormatter.java
0.3112,66,3.20,3.20,1.0000,1,2,loader/spring-boot-loader/src/main/java/org/springframework/boot/loader/nio/file/UriPathEncoder.java
0.3111,28,1.00,1.00,0.6674,2,4,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/io/restclient/clienthttprequestfactory/configuration/MyClientHttpConfiguration.java
0.3111,51,1.00,1.00,0.5596,2,2,core/spring-boot-docker-compose/src/main/java/org/springframework/boot/docker/compose/core/ConnectionPorts.java
0.3110,47,1.00,1.00,0.7439,2,4,module/spring-boot-webclient/src/main/java/org/springframework/boot/webclient/observation/ObservationWebClientCustomizer.java
0.3110,61,1.00,1.00,1.0000,1,8,module/spring-boot-kafka/src/main/java/org/springframework/boot/kafka/testcontainers/ApacheKafkaContainerConnectionDetailsFactory.java
0.3107,26,1.00,1.00,0.5612,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/actuator/metrics/supported/mongodb/connectionpool/MyConnectionPoolTagsProviderConfiguration.java
0.3106,56,1.00,1.00,0.6814,2,3,core/spring-boot/src/main/java/org/springframework/boot/validation/beanvalidation/MethodValidationExcludeFilter.java
0.3102,53,1.00,1.00,0.6712,2,3,module/spring-boot-web-server/src/testFixtures/java/org/springframework/boot/web/server/reactive/MockReactiveWebServer.java
0.3100,66,1.67,1.67,1.0000,1,6,module/spring-boot-micrometer-metrics/src/main/java/org/springframework/boot/micrometer/metrics/autoconfigure/export/prometheus/PrometheusPropertiesConfigAdapter.java
0.3100,54,2.50,2.50,1.0000,1,5,core/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/validation/OriginTrackedFieldError.java
0.3100,60,1.00,1.00,1.0000,1,8,module/spring-boot-neo4j/src/main/java/org/springframework/boot/neo4j/testcontainers/Neo4jContainerConnectionDetailsFactory.java
0.3100,60,1.00,1.00,1.0000,1,8,module/spring-boot-micrometer-metrics/src/main/java/org/springframework/boot/micrometer/metrics/testcontainers/otlp/OpenTelemetryMetricsContainerConnectionDetailsFactory.java
0.3100,60,1.00,1.00,1.0000,1,8,test-support/spring-boot-test-support/src/main/java/org/springframework/boot/testsupport/classpath/ClassPathExclusions.java
0.3097,41,1.00,1.00,0.6251,2,3,module/spring-boot-opentelemetry/src/main/java/org/springframework/boot/opentelemetry/autoconfigure/logging/otlp/OtlpLoggingConnectionDetails.java
0.3096,52,1.00,1.00,0.6697,2,3,module/spring-boot-http-codec/src/main/java/org/springframework/boot/http/codec/autoconfigure/HttpCodecsProperties.java
0.3091,42,1.00,1.00,0.7317,2,4,module/spring-boot-grpc-client/src/main/java/org/springframework/boot/grpc/client/autoconfigure/GrpcClientDefaultServiceConfigCustomizer.java
0.3090,39,1.00,1.00,0.6199,2,3,core/spring-boot/src/main/java/org/springframework/boot/SpringBootExceptionReporter.java
0.3090,59,1.00,1.00,1.0000,1,8,module/spring-boot-kafka/src/main/java/org/springframework/boot/kafka/testcontainers/RedpandaContainerConnectionDetailsFactory.java
0.3090,34,1.00,1.00,0.6001,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/actuator/observability/MyCustomObservation.java
0.3089,23,1.00,1.00,0.5564,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/io/restclient/httpservice/groups/EchoService.java
0.3089,23,1.00,1.00,0.5564,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/io/restclient/httpservice/groups/repeat/EchoService.java
0.3087,51,1.00,1.00,0.6692,2,3,module/spring-boot-couchbase/src/main/java/org/springframework/boot/couchbase/autoconfigure/CouchbaseConnectionDetails.java
0.3086,38,1.00,1.00,0.7178,2,4,module/spring-boot-hibernate/src/main/java/org/springframework/boot/hibernate/SpringImplicitNamingStrategy.java
0.3084,39,1.00,1.00,0.7225,2,4,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/web/graphql/transports/rsocket/RSocketGraphQlClientExample.java
0.3075,26,1.00,1.00,0.5739,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/actuator/metrics/supported/mongodb/command/MyCommandTagsProviderConfiguration.java
0.3075,53,2.50,2.50,1.0000,1,5,module/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/web/server/AccessLogCustomizer.java
0.3075,23,1.00,1.00,0.5622,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/io/restclient/httpservice/groups/repeat/OtherService.java
0.3074,50,1.50,1.50,0.6703,2,2,core/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/validation/BindValidationException.java
0.3074,66,1.00,1.00,0.6344,2,2,core/spring-boot-docker-compose/src/main/java/org/springframework/boot/docker/compose/core/RunningService.java
0.3072,38,1.00,1.00,0.6231,2,3,module/spring-boot-reactor-netty/src/main/java/org/springframework/boot/reactor/netty/autoconfigure/ReactorNettyProperties.java
0.3069,44,1.00,1.00,0.5483,2,2,module/spring-boot-cloudfoundry/src/main/java/org/springframework/boot/cloudfoundry/autoconfigure/actuate/endpoint/SecurityResponse.java
0.3067,26,1.00,1.00,0.5774,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/features/externalconfig/typesafeconfigurationproperties/relaxedbinding/mapsfromenvironmentvariables/MyMapsProperties.java
0.3066,35,1.00,1.00,0.6137,2,3,core/spring-boot/src/main/java/org/springframework/boot/web/context/reactive/StandardReactiveWebEnvironment.java
0.3066,29,1.00,1.00,0.5898,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/io/restclient/httpservice/customization/MyHttpServiceGroupConfiguration.java
0.3063,61,1.33,1.33,1.0000,1,7,module/spring-boot-micrometer-metrics/src/main/java/org/springframework/boot/micrometer/metrics/testcontainers/otlp/GrafanaOpenTelemetryMetricsContainerConnectionDetailsFactory.java
0.3063,75,1.75,1.75,1.0000,1,5,core/spring-boot/src/main/java/org/springframework/boot/ssl/DefaultSslManagerBundle.java
0.3060,56,1.00,1.00,1.0000,1,8,core/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/ArrayBinder.java
0.3060,56,1.00,1.00,1.0000,1,8,module/spring-boot-health/src/main/java/org/springframework/boot/health/actuate/endpoint/CompositeHealthDescriptor.java
0.3060,48,1.00,1.00,0.6680,2,3,core/spring-boot-docker-compose/src/main/java/org/springframework/boot/docker/compose/lifecycle/StartCommand.java
0.3059,58,1.00,1.00,0.7083,2,3,core/spring-boot/src/main/java/org/springframework/boot/context/event/ApplicationFailedEvent.java
0.3059,44,1.00,1.00,0.6525,2,3,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/audit/AuditEventRepository.java
0.3056,88,1.20,1.20,1.0000,1,6,module/spring-boot-amqp/src/main/java/org/springframework/boot/amqp/autoconfigure/AbstractConnectionFactoryConfigurer.java
0.3047,40,1.00,1.00,0.6413,2,3,module/spring-boot-sql/src/main/java/org/springframework/boot/sql/autoconfigure/init/ApplicationScriptDatabaseInitializer.java
0.3047,28,1.00,1.00,0.5933,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/howto/webserver/addservletfilterlistener/springbean/disable/MyFilterConfiguration.java
0.3046,55,1.00,1.00,0.7018,2,3,module/spring-boot-jdbc/src/main/java/org/springframework/boot/jdbc/metadata/TomcatDataSourcePoolMetadata.java
0.3041,36,1.00,1.00,0.7274,2,4,cli/spring-boot-cli/src/main/java/org/springframework/boot/cli/command/core/VersionCommand.java
0.3040,25,1.00,1.00,0.4840,2,2,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/io/caching/MyMathService.java
0.3035,54,1.00,1.00,0.7021,2,3,core/spring-boot/src/main/java/org/springframework/boot/Banner.java
0.3035,26,1.00,1.00,0.5902,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/howto/dataaccess/filterscannedentitydefinitions/MyEntityScanConfiguration.java
0.3034,51,1.00,1.00,0.6904,2,3,core/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/BindContext.java
0.3030,39,1.50,1.50,0.6219,2,2,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/info/SimpleInfoContributor.java
0.3028,70,1.00,1.00,0.6687,2,2,module/spring-boot-sendgrid/src/main/java/org/springframework/boot/sendgrid/autoconfigure/SendGridProperties.java
0.3025,62,1.33,1.33,0.6208,2,1,core/spring-boot/src/main/java/org/springframework/boot/diagnostics/FailureAnalysis.java
0.3023,42,1.00,1.00,0.4586,2,1,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/appendix/configurationmetadata/annotationprocessor/automaticmetadatageneration/source/Host.java
0.3022,87,1.75,1.75,1.0000,1,4,loader/spring-boot-loader/src/main/java/org/springframework/boot/loader/zip/DataBlockInputStream.java
0.3022,41,1.00,1.00,0.6554,2,3,module/spring-boot-micrometer-metrics/src/main/java/org/springframework/boot/micrometer/metrics/autoconfigure/export/otlp/OtlpMetricsConnectionDetails.java
0.3020,51,2.00,2.00,1.0000,1,6,module/spring-boot-web-server/src/main/java/org/springframework/boot/web/server/reactive/context/ReactiveWebServerApplicationContextFactory.java
0.3020,52,1.00,1.00,1.0000,1,8,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/web/servlet/springmvc/messageconverters/MyHttpMessageConvertersConfiguration.kt
0.3020,52,1.00,1.00,1.0000,1,8,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/SpringEnvironmentLookup.java
0.3020,52,1.00,1.00,1.0000,1,8,module/spring-boot-web-server/src/main/java/org/springframework/boot/web/server/servlet/context/WebListenerHandler.java
0.3020,25,1.00,1.00,0.5921,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/actuator/metrics/registeringcustom/MyMeterBinderConfiguration.java
0.3011,28,1.00,1.00,0.6078,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/testing/springbootapplications/userconfigurationandslicing/MyWebConfiguration.java
0.3010,42,3.00,3.00,1.0000,1,5,loader/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/LogbackInitializer.java
0.3010,26,1.00,1.00,0.6002,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/actuator/metrics/customizing/MyMetricsFilterConfiguration.java
0.3008,43,1.00,1.00,0.6689,2,3,module/spring-boot-jackson2/src/main/java/org/springframework/boot/jackson2/JsonMixinModule.java
0.3005,67,1.50,1.50,1.0000,1,6,core/spring-boot-docker-compose/src/main/java/org/springframework/boot/docker/compose/core/DockerJson.java
0.3002,26,1.00,1.00,0.6033,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/howto/jersey/springsecurity/JerseySetStatusOverSendErrorConfig.java
0.3000,50,1.00,1.00,1.0000,1,8,module/spring-boot-security-oauth2-resource-server/src/main/java/org/springframework/boot/security/oauth2/server/resource/autoconfigure/OpaqueTokenIntrospectionConfiguration.java
0.2999,35,1.00,1.00,0.6403,2,3,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/info/MapInfoContributor.java
0.2996,57,1.00,1.00,0.7297,2,3,module/spring-boot-liquibase/src/main/java/org/springframework/boot/liquibase/autoconfigure/LiquibaseConnectionDetails.java
0.2995,55,1.00,1.00,0.7221,2,3,core/spring-boot/src/main/java/org/springframework/boot/logging/DeferredLogFactory.java
0.2993,37,1.00,1.00,0.5506,2,2,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/appendix/configurationmetadata/format/property/MyProperties.java
0.2993,37,1.00,1.00,0.5506,2,2,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/features/externalconfig/typesafeconfigurationproperties/constructorbinding/primaryconstructor/MyProperties.java
0.2990,99,1.00,1.00,1.0000,1,6,module/spring-boot-micrometer-metrics/src/main/java/org/springframework/boot/micrometer/metrics/autoconfigure/export/dynatrace/DynatracePropertiesConfigAdapter.java
0.2990,49,1.00,1.00,1.0000,1,8,module/spring-boot-security-oauth2-authorization-server/src/main/java/org/springframework/boot/security/oauth2/server/authorization/autoconfigure/servlet/OAuth2AuthorizationServerConfiguration.java
0.2989,28,1.00,1.00,0.6166,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/testing/springbootapplications/usingmain/custom/MyApplication.java
0.2984,66,1.29,1.29,0.6457,2,1,configuration-metadata/spring-boot-configuration-metadata/src/main/java/org/springframework/boot/configurationmetadata/ValueHint.java
0.2984,25,1.00,1.00,0.6064,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/actuator/metrics/supported/mongodb/connectionpool/CustomConnectionPoolTagsProvider.java
0.2980,48,1.00,1.00,1.0000,1,8,module/spring-boot-persistence/src/main/java/org/springframework/boot/persistence/autoconfigure/PersistenceExceptionTranslationAutoConfiguration.java
0.2979,27,1.00,1.00,0.6166,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/io/restclient/httpservice/groups/repeat/MyApplication.java
0.2979,27,1.00,1.00,0.6166,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/features/springapplication/startuptracking/MyApplication.java
0.2979,27,1.00,1.00,0.6166,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/features/springapplication/customizingspringapplication/MyApplication.java
0.2979,27,1.00,1.00,0.6166,2,3,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/howto/propertiesandconfiguration/externalizeconfiguration/application/MyApplication.java
0.2978,49,1.00,1.00,0.7048,2,3,module/spring-boot-webflux/src/main/java/org/springframework/boot/webflux/autoconfigure/WebFluxRegistrations.java
0.2976,45,1.00,1.00,0.6896,2,3,module/spring-boot-data-commons/src/main/java/org/springframework/boot/data/autoconfigure/metrics/PropertiesAutoTimer.java
0.2975,65,1.50,1.50,1.0000,1,6,core/spring-boot-docker-compose/src/main/java/org/springframework/boot/docker/compose/core/DockerEnv.java
0.2973,35,1.00,1.00,0.5506,2,2,documentation/spring-boot-docs/src/main/java/org/springframework/boot/docs/packaging/nativeimage/advanced/nestedconfigurationproperties/MyProperties.java
